Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
 5287	 46.230662	 48.561458	 48.613846	 46.883696	     	  0.980166	  0.985237	  0.984701	  0.981767	     
 5288	 46.416856	 48.628421	 48.686710	 47.043431	     	  0.979914	  0.985254	  0.984717	  0.981604	     
 5289	 46.168151	 48.533959	 48.601010	 46.830671	     	  0.979563	  0.985172	  0.984606	  0.981338	     
 5290	 46.071692	 48.478498	 48.519285	 46.740442	     	  0.978890	  0.985061	  0.984438	  0.980843	     
 5291	 45.515360	 48.343834	 48.397877	 46.275749	     	  0.977703	  0.984859	  0.984226	  0.979983	     
 5292	 46.770449	 49.134631	 50.806742	 47.584031	     	  0.976828	  0.989443	  0.992471	  0.981538	     
 5293	 46.853447	 49.297300	 50.877877	 47.675301	     	  0.977382	  0.989890	  0.992613	  0.982005	     
 5294	 47.171127	 49.431371	 50.961918	 47.952517	     	  0.978037	  0.989982	  0.992626	  0.982459	     
 5295	 47.384016	 49.412357	 50.984518	 48.121176	     	  0.980232	  0.990096	  0.992804	  0.983972	     
 5296	 47.688147	 49.485130	 51.130761	 48.382241	     	  0.980390	  0.989910	  0.992749	  0.984036	     
 5297	 47.610166	 49.445069	 51.106508	 48.313878	     	  0.981756	  0.990125	  0.992840	  0.984998	     
 5298	 48.077184	 49.536261	 51.198380	 48.696958	     	  0.982548	  0.990073	  0.992854	  0.985520	     
 5299	 47.765138	 49.439313	 51.122011	 48.435528	     	  0.982406	  0.990179	  0.992942	  0.985457	     
 5300	 47.916970	 49.542587	 51.178105	 48.572237	     	  0.981294	  0.989959	  0.992756	  0.984649	     
 5301	 47.185015	 49.551374	 51.131246	 47.991635	     	  0.978355	  0.990060	  0.992659	  0.982690	     
 5302	 47.014988	 49.584909	 51.128522	 47.858181	     	  0.976099	  0.989962	  0.992577	  0.981156	     
 5303	 47.020040	 49.564699	 51.092121	 47.857131	     	  0.977083	  0.989951	  0.992540	  0.981804	     
 5304	 47.024557	 49.593770	 51.132199	 47.867208	     	  0.976188	  0.989885	  0.992474	  0.981185	     
 5305	 46.921202	 49.565620	 51.097359	 47.777567	     	  0.976543	  0.989920	  0.992503	  0.981432	     
 5306	 46.874786	 49.597150	 51.125699	 47.745456	     	  0.975564	  0.989956	  0.992524	  0.980789	     
 5307	 43.715582	 44.322064	 47.029214	 44.224990	     	  0.974507	  0.965538	  0.979479	  0.973841	     
 5308	 43.783950	 44.330357	 47.033435	 44.277880	     	  0.974796	  0.965580	  0.979484	  0.974042	     
 5309	 44.304933	 44.494122	 47.138696	 44.700133	     	  0.976877	  0.966757	  0.979715	  0.975663	     
 5310	 44.415391	 44.579271	 47.190032	 44.800508	     	  0.977180	  0.966726	  0.979649	  0.975849	     
 5311	 44.399958	 44.563465	 47.196472	 44.787108	     	  0.977165	  0.966689	  0.979718	  0.975844	     
 5312	 44.395504	 44.563240	 47.203517	 44.784495	     	  0.977078	  0.966604	  0.979683	  0.975766	     
 5313	 44.657001	 44.800936	 47.396314	 45.035208	     	  0.978171	  0.968427	  0.980295	  0.976901	     
 5314	 44.826864	 44.978091	 47.508140	 45.200700	     	  0.978605	  0.969079	  0.980424	  0.977321	     
 5315	 44.809603	 44.981177	 47.510282	 45.188901	     	  0.978622	  0.969151	  0.980414	  0.977342	     
 5316	 44.873604	 45.074554	 47.615497	 45.262036	     	  0.978694	  0.969241	  0.980392	  0.977401	     
 5317	 44.929886	 45.101591	 47.639267	 45.310056	     	  0.979020	  0.969545	  0.980479	  0.977684	     
 5318	 45.018380	 45.136337	 47.656921	 45.382162	     	  0.979246	  0.969699	  0.980530	  0.977869	     
 5319	 45.006771	 45.134071	 47.665515	 45.374190	     	  0.979264	  0.969717	  0.980567	  0.977890	     
 5320	 45.068381	 45.169660	 47.692165	 45.427759	     	  0.979338	  0.969778	  0.980571	  0.977950	     
 5321	 45.086450	 45.181028	 47.698667	 45.443496	     	  0.979544	  0.969897	  0.980591	  0.978111	     
 5322	 45.144785	 45.200437	 47.707998	 45.490037	     	  0.979676	  0.969983	  0.980629	  0.978219	     
 5323	 45.131458	 45.194378	 47.709153	 45.479451	     	  0.979672	  0.969978	  0.980631	  0.978216	     
 5324	 45.176429	 45.220926	 47.728545	 45.518581	     	  0.979689	  0.970028	  0.980641	  0.978237	     
 5325	 45.207007	 45.234214	 47.738499	 45.543999	     	  0.979832	  0.970139	  0.980703	  0.978362	     
 5326	 45.248293	 45.250183	 47.754172	 45.578163	     	  0.979897	  0.970166	  0.980710	  0.978410	     
 5327	 45.300967	 45.277779	 47.775904	 45.623187	     	  0.980062	  0.970289	  0.980751	  0.978548	     
 5328	 47.380911	 47.472869	 49.262764	 47.659341	     	  0.986475	  0.980257	  0.983790	  0.984991	     
 5329	 47.151502	 47.455243	 49.247407	 47.490376	     	  0.985953	  0.980277	  0.983834	  0.984654	     
 5330	 47.176399	 47.454670	 49.252903	 47.508824	     	  0.986002	  0.980273	  0.983841	  0.984687	     
 5331	 47.154913	 47.458601	 49.258613	 47.494644	     	  0.985964	  0.980293	  0.983872	  0.984670	     
 5332	 47.189699	 47.466610	 49.270457	 47.522368	     	  0.985997	  0.980326	  0.983918	  0.984705	     
 5333	 47.161325	 47.468328	 49.269706	 47.502133	     	  0.985975	  0.980366	  0.983941	  0.984701	     
 5334	 47.159074	 47.473524	 49.271165	 47.501543	     	  0.985961	  0.980378	  0.983958	  0.984697	     
 5335	 47.120444	 47.463620	 49.262438	 47.471029	     	  0.985976	  0.980346	  0.983938	  0.984698	     
 5336	 47.198212	 47.475037	 49.280544	 47.531042	     	  0.986110	  0.980386	  0.983985	  0.984802	     
 5337	 47.026461	 47.468091	 49.263253	 47.403725	     	  0.985980	  0.980525	  0.984074	  0.984753	     
 5338	 47.109875	 47.472106	 49.267224	 47.465328	     	  0.985994	  0.980498	  0.984068	  0.984757	     
 5339	 46.908961	 47.443035	 49.227637	 47.310122	     	  0.985592	  0.980429	  0.984016	  0.984469	     
 5340	 47.019575	 47.453007	 49.245046	 47.394261	     	  0.985567	  0.980411	  0.983978	  0.984443	     
 5341	 46.930141	 47.451036	 49.239430	 47.328163	     	  0.985328	  0.980442	  0.983992	  0.984291	     
 5342	 46.986657	 47.447098	 49.240890	 47.368897	     	  0.985401	  0.980410	  0.983997	  0.984335	     
 5343	 46.965743	 47.450384	 49.237257	 47.353805	     	  0.985422	  0.980435	  0.983992	  0.984352	     
 5344	 46.992957	 47.452154	 49.250702	 47.375374	     	  0.985345	  0.980434	  0.984011	  0.984304	     
 5345	 46.980687	 47.450743	 49.244613	 47.365549	     	  0.985353	  0.980435	  0.983998	  0.984308	     
 5346	 47.002519	 47.443156	 49.245263	 47.380266	     	  0.985376	  0.980391	  0.984005	  0.984317	     
 5347	 46.989141	 47.450320	 49.242740	 47.371433	     	  0.985356	  0.980426	  0.983995	  0.984307	     
 5348	 47.007621	 47.448938	 49.243249	 47.384707	     	  0.985358	  0.980417	  0.984004	  0.984309	     
 5349	 47.001399	 47.446468	 49.242610	 47.379708	     	  0.985387	  0.980406	  0.983998	  0.984325	     
 5350	 47.009033	 47.445030	 49.239495	 47.384684	     	  0.985393	  0.980418	  0.983993	  0.984330	     
 5351	 46.981845	 47.451509	 49.236554	 47.365645	     	  0.985440	  0.980450	  0.983991	  0.984367	     
 5352	 47.082748	 47.459096	 49.254444	 47.442124	     	  0.985699	  0.980460	  0.984035	  0.984548	     
 5353	 46.954091	 47.430945	 49.215597	 47.339801	     	  0.985766	  0.980489	  0.984044	  0.984600	     
 5354	 47.102992	 47.450198	 49.241399	 47.453853	     	  0.985994	  0.980513	  0.984064	  0.984759	     
 5355	 46.934757	 47.429313	 49.221742	 47.326103	     	  0.985608	  0.980485	  0.984038	  0.984492	     
 5356	 47.044272	 47.456986	 49.251461	 47.413553	     	  0.985667	  0.980462	  0.984040	  0.984528	     
 5357	 46.941693	 47.453179	 49.240901	 47.337105	     	  0.985253	  0.980476	  0.984021	  0.984252	     
 5358	 46.990632	 47.455602	 49.239808	 47.373065	     	  0.985313	  0.980472	  0.984004	  0.984288	     
 5359	 46.988064	 47.455509	 49.246151	 47.371867	     	  0.985357	  0.980475	  0.984040	  0.984324	     
 5360	 47.005923	 47.455731	 49.248101	 47.385114	     	  0.985311	  0.980455	  0.984041	  0.984290	     
 5361	 47.008463	 47.454605	 49.245154	 47.386457	     	  0.985360	  0.980473	  0.984027	  0.984323	     
 5362	 47.025459	 47.454297	 49.247169	 47.398980	     	  0.985387	  0.980459	  0.984045	  0.984342	     
 5363	 47.005934	 47.456377	 49.247039	 47.385113	     	  0.985337	  0.980465	  0.984034	  0.984308	     
 5364	 47.021515	 47.461443	 49.243682	 47.396909	     	  0.985337	  0.980485	  0.984021	  0.984309	     
 5365	 47.003813	 47.463584	 49.238716	 47.383845	     	  0.985372	  0.980495	  0.984023	  0.984335	     
 5366	 47.019437	 47.457718	 49.247418	 47.395193	     	  0.985365	  0.980477	  0.984044	  0.984330	     
 5367	 47.003720	 47.453896	 49.243444	 47.382705	     	  0.985356	  0.980444	  0.984034	  0.984317	     
 5368	 47.025978	 47.461149	 49.247580	 47.400529	     	  0.985313	  0.980476	  0.984044	  0.984295	     
 5369	 46.982816	 47.455351	 49.242849	 47.367661	     	  0.985248	  0.980454	  0.984018	  0.984244	     
 5370	 46.933099	 47.453136	 49.234696	 47.330155	     	  0.985187	  0.980457	  0.983998	  0.984200	     
 5371	 31.713044	 34.152285	 38.399188	 32.695970	     	  0.864104	  0.809146	  0.914931	  0.863415	     
 5372	 31.730784	 34.126147	 38.377049	 32.706664	     	  0.864334	  0.808767	  0.914857	  0.863493	     
 5373	 35.416718	 36.489027	 40.200139	 36.110954	     	  0.932065	  0.868318	  0.928205	  0.920797	     
 5374	 35.285288	 36.487866	 40.205957	 36.008006	     	  0.930605	  0.868347	  0.928291	  0.919843	     
 5375	 36.914069	 38.123655	 41.317759	 37.603157	     	  0.949823	  0.902852	  0.937708	  0.939975	     
 5376	 36.481448	 36.900421	 40.677521	 37.029579	     	  0.944470	  0.879372	  0.933490	  0.931790	     
 5377	 37.873967	 38.161277	 41.517714	 38.357252	     	  0.957202	  0.902882	  0.939678	  0.945228	     
 5378	 37.985015	 38.254867	 41.534488	 38.457591	     	  0.957758	  0.904627	  0.939751	  0.945901	     
 5379	 37.781087	 38.016086	 41.369919	 38.250769	     	  0.956376	  0.901443	  0.939109	  0.944343	     
 5380	 37.135081	 37.500319	 41.010258	 37.650091	     	  0.951407	  0.891118	  0.935811	  0.938759	     
 5381	 37.863078	 38.041045	 41.366113	 38.315653	     	  0.956823	  0.901890	  0.938993	  0.944696	     
 5382	 38.053192	 38.259966	 41.530577	 38.508741	     	  0.958189	  0.904610	  0.939672	  0.946173	     
 5383	 37.854633	 38.056843	 41.376760	 38.313076	     	  0.957207	  0.902113	  0.939112	  0.945009	     
 5384	 37.364854	 37.649011	 41.078476	 37.853172	     	  0.953857	  0.894008	  0.936269	  0.940951	     
 5385	 37.970310	 38.092807	 41.376710	 38.404941	     	  0.957785	  0.902740	  0.939057	  0.945490	     
 5386	 38.103793	 38.285687	 41.531427	 38.550788	     	  0.958634	  0.904989	  0.939616	  0.946524	     
 5387	 37.892012	 38.093601	 41.380413	 38.347560	     	  0.957605	  0.902739	  0.939053	  0.945369	     
 5388	 37.418279	 37.712676	 41.097022	 37.905607	     	  0.954558	  0.895200	  0.936358	  0.941632	     
 5389	 38.011281	 38.128430	 41.387170	 38.442382	     	  0.958202	  0.903246	  0.939011	  0.945844	     
 5390	 38.116699	 38.305570	 41.531728	 38.563869	     	  0.958860	  0.905270	  0.939451	  0.946694	     
 5391	 37.905315	 38.113038	 41.385974	 38.361303	     	  0.957830	  0.902978	  0.938956	  0.945543	     
 5392	 37.441922	 37.738763	 41.115495	 37.929262	     	  0.954870	  0.895690	  0.936450	  0.941937	     
 5393	 38.020272	 38.147070	 41.395345	 38.453030	     	  0.958349	  0.903577	  0.939037	  0.946002	     
 5394	 38.118345	 38.320549	 41.537629	 38.568229	     	  0.958968	  0.905639	  0.939515	  0.946837	     
 5395	 37.908665	 38.129511	 41.395761	 38.367501	     	  0.957917	  0.903259	  0.939047	  0.945662	     
 5396	 37.450211	 37.763806	 41.124534	 37.940524	     	  0.955036	  0.896210	  0.936421	  0.942129	     
 5397	 38.021929	 38.172081	 41.401238	 38.459214	     	  0.958404	  0.904046	  0.938953	  0.946103	     
 5398	 38.106661	 38.338967	 41.538259	 38.562877	     	  0.958897	  0.905898	  0.939389	  0.946813	     
 5399	 37.907017	 38.154227	 41.394736	 38.370535	     	  0.957887	  0.903682	  0.938930	  0.945693	     
 5400	 37.455842	 37.787960	 41.127129	 37.949121	     	  0.955091	  0.896724	  0.936391	  0.942247	     
 5401	 38.014561	 38.185973	 41.401486	 38.456268	     	  0.958357	  0.904274	  0.938927	  0.946105	     
 5402	 38.095861	 38.348787	 41.536251	 38.556427	     	  0.958877	  0.906146	  0.939338	  0.946832	     
 5403	 37.889053	 38.165649	 41.401544	 38.359759	     	  0.957767	  0.904195	  0.938987	  0.945708	     
 5404	 37.476926	 37.832372	 41.157346	 37.974964	     	  0.955266	  0.898245	  0.936815	  0.942687	     
 5405	 38.026555	 38.240041	 41.435592	 38.477564	     	  0.958347	  0.906272	  0.939505	  0.946528	     
 5406	 38.177561	 38.445670	 41.617442	 38.640735	     	  0.959292	  0.909108	  0.940581	  0.947809	     
 5407	 37.961232	 38.261463	 41.462290	 38.435100	     	  0.958173	  0.907174	  0.940193	  0.946677	     
 5408	 37.588841	 37.957878	 41.240716	 38.086922	     	  0.955920	  0.901559	  0.938279	  0.943920	     
 5409	 37.799097	 37.954957	 41.222940	 38.241150	     	  0.956395	  0.901461	  0.937936	  0.944163	     
 5410	 37.762875	 37.948304	 41.224764	 38.213360	     	  0.956319	  0.901065	  0.937771	  0.944019	     
 5411	 37.669732	 37.912247	 41.217101	 38.137349	     	  0.955661	  0.900744	  0.937696	  0.943514	     
 5412	 37.544617	 37.920436	 41.228527	 38.046436	     	  0.955409	  0.901129	  0.937928	  0.943449	     
 5413	 37.753669	 37.926051	 41.209128	 38.201304	     	  0.956187	  0.901518	  0.937712	  0.943996	     
 5414	 37.738718	 37.922569	 41.216946	 38.190282	     	  0.956321	  0.901807	  0.937761	  0.944142	     
 5415	 37.653627	 37.906643	 41.215758	 38.124296	     	  0.955363	  0.901617	  0.937827	  0.943483	     
 5416	 37.588845	 37.958115	 41.270597	 38.089367	     	  0.955668	  0.902489	  0.938462	  0.943937	     
 5417	 37.855723	 37.968562	 41.245735	 38.287244	     	  0.956210	  0.903188	  0.938325	  0.944392	     
 5418	 37.925983	 38.039022	 41.280500	 38.354535	     	  0.957040	  0.904419	  0.938561	  0.945190	     
 5419	 37.712301	 37.956535	 41.231569	 38.177908	     	  0.955506	  0.903063	  0.938145	  0.943872	     
 5420	 37.598081	 37.975090	 41.269260	 38.099083	     	  0.955284	  0.903237	  0.938454	  0.943804	     
 5421	 37.696389	 37.928668	 41.236632	 38.161624	     	  0.955855	  0.902948	  0.938149	  0.944087	     
 5422	 37.667876	 37.957256	 41.254492	 38.146895	     	  0.956376	  0.903111	  0.938034	  0.944441	     
 5423	 37.718370	 37.940974	 41.262090	 38.182187	     	  0.957107	  0.902236	  0.937767	  0.944738	     
 5424	 35.791584	 36.986612	 40.716483	 36.513442	     	  0.939783	  0.884379	  0.934873	  0.929731	     
 5425	 37.801795	 38.189350	 41.551597	 38.310870	     	  0.957094	  0.906144	  0.941089	  0.945935	     
 5426	 38.268753	 38.485107	 41.683740	 38.720769	     	  0.959920	  0.909810	  0.941765	  0.948542	     
 5427	 37.912447	 38.125662	 41.432285	 38.372645	     	  0.957407	  0.905004	  0.940508	  0.945857	     
 5428	 37.380060	 37.681018	 41.148423	 37.875627	     	  0.954194	  0.895870	  0.937849	  0.941749	     
 5429	 36.950526	 37.488088	 41.018070	 37.509370	     	  0.951077	  0.891503	  0.936135	  0.938658	     
 5430	 42.677786	 43.312105	 44.640087	 43.055224	     	  0.965373	  0.967186	  0.976365	  0.967507	     
 5431	 43.000762	 43.458712	 44.754917	 43.325573	     	  0.966696	  0.967703	  0.976570	  0.968510	     
 5432	 43.137443	 43.818578	 45.175404	 43.530905	     	  0.968308	  0.970269	  0.978589	  0.970348	     
 5433	 43.888688	 44.541513	 46.005182	 44.286604	     	  0.971506	  0.975110	  0.983122	  0.974043	     
 5434	 45.690183	 45.849548	 47.227450	 45.939032	     	  0.979132	  0.980848	  0.987376	  0.980792	     
 5435	 44.259824	 44.719226	 45.715885	 44.548020	     	  0.975167	  0.976711	  0.982883	  0.976710	     
 5436	 44.185605	 44.791478	 45.748663	 44.510494	     	  0.974435	  0.975583	  0.981341	  0.975777	     
 5437	 43.864264	 44.661255	 45.609613	 44.241044	     	  0.972573	  0.975199	  0.980673	  0.974361	     
 5438	 44.324785	 44.947927	 45.867664	 44.649832	     	  0.973376	  0.975618	  0.980922	  0.975008	     
 5439	 43.803635	 44.617189	 45.484310	 44.174995	     	  0.972238	  0.974784	  0.979953	  0.973948	     
 5440	 43.970526	 44.646542	 45.541447	 44.307286	     	  0.972454	  0.974557	  0.980052	  0.974071	     
 5441	 43.821792	 44.595072	 45.577902	 44.196282	     	  0.971415	  0.974053	  0.979693	  0.973234	     
 5442	 44.066202	 44.846602	 45.752149	 44.433204	     	  0.970980	  0.973903	  0.979553	  0.972896	     
 5443	 43.435282	 44.492570	 45.458656	 43.883626	     	  0.967826	  0.972922	  0.978923	  0.970525	     
 5444	 42.670366	 44.263382	 45.271651	 43.256641	     	  0.959470	  0.971139	  0.977795	  0.964469	     
 5445	 42.863592	 44.453137	 45.457239	 43.448607	     	  0.961066	  0.972132	  0.978174	  0.965762	     
 5446	 43.300105	 44.662755	 45.637027	 43.826951	     	  0.963401	  0.972257	  0.978192	  0.967342	     
 5447	 42.996306	 44.404531	 45.475797	 43.544848	     	  0.962304	  0.971925	  0.977979	  0.966520	     
 5448	 42.959125	 44.200633	 45.275391	 43.466848	     	  0.962176	  0.970632	  0.977259	  0.966099	     
 5449	 43.299602	 44.447501	 45.525429	 43.784025	     	  0.965834	  0.972190	  0.978250	  0.968963	     
 5450	 43.727941	 44.668852	 45.663888	 44.149043	     	  0.968020	  0.972451	  0.978336	  0.970478	     
 5451	 43.528951	 44.508112	 45.527660	 43.963030	     	  0.968158	  0.972697	  0.978427	  0.970626	     
 5452	 43.469281	 44.326705	 45.329348	 43.868971	     	  0.967498	  0.971697	  0.977768	  0.969909	     
 5453	 43.602491	 44.511329	 45.538462	 44.018838	     	  0.968985	  0.973072	  0.978714	  0.971288	     
 5454	 43.893703	 44.716550	 45.681345	 44.279511	     	  0.969671	  0.973089	  0.978748	  0.971754	     
 5455	 43.587045	 44.527356	 45.543653	 44.010482	     	  0.969207	  0.973259	  0.978760	  0.971474	     
 5456	 43.782317	 44.418817	 45.355490	 44.113244	     	  0.970496	  0.972660	  0.978302	  0.972158	     
 5457	 43.684335	 44.298678	 45.259606	 44.012075	     	  0.970859	  0.973073	  0.978645	  0.972526	     
 5458	 43.907573	 44.296785	 45.295113	 44.175681	     	  0.972461	  0.973504	  0.979123	  0.973745	     
 5459	 43.299421	 44.149025	 45.134458	 43.694949	     	  0.970860	  0.973707	  0.979072	  0.972703	     
 5460	 43.799516	 44.638564	 45.601651	 44.189510	     	  0.970251	  0.974477	  0.979641	  0.972520	     
 5461	 43.051779	 44.061149	 45.065168	 43.491991	     	  0.968691	  0.972630	  0.978660	  0.971009	     
 5462	 43.290053	 44.131817	 45.145229	 43.686808	     	  0.968451	  0.972408	  0.979194	  0.970901	     
 5463	 43.146882	 44.264648	 45.467077	 43.637403	     	  0.964980	  0.972543	  0.979756	  0.968703	     
 5464	 42.999549	 44.453507	 45.691886	 43.576598	     	  0.961178	  0.973022	  0.980448	  0.966364	     
 5465	 42.846653	 44.583048	 45.770199	 43.484424	     	  0.960625	  0.973259	  0.980356	  0.966019	     
 5466	 43.777206	 44.831370	 46.024750	 44.250507	     	  0.967467	  0.973634	  0.980715	  0.970703	     
 5467	 43.371764	 44.639727	 45.832681	 43.898878	     	  0.965537	  0.973478	  0.980482	  0.969351	     
 5468	 42.959512	 44.402007	 45.612099	 43.530912	     	  0.960961	  0.971750	  0.979489	  0.965847	     
 5469	 42.407681	 44.402745	 45.604797	 43.104455	     	  0.954374	  0.971640	  0.979362	  0.961416	     
 5470	 42.335800	 44.391426	 45.594520	 43.045761	     	  0.952616	  0.971188	  0.979122	  0.960129	     
 5471	 42.722553	 44.426486	 45.605377	 43.352087	     	  0.956868	  0.971384	  0.979203	  0.963010	     
 5472	 47.526880	 48.494619	 49.764296	 47.986353	     	  0.980760	  0.982209	  0.986926	  0.982029	     
 5473	 45.969951	 48.445082	 49.746880	 46.775107	     	  0.974443	  0.982580	  0.987273	  0.977938	     
 5474	 45.441656	 48.406670	 49.719196	 46.340125	     	  0.970702	  0.982431	  0.987226	  0.975411	     
 5475	 45.721985	 48.400283	 49.701720	 46.566500	     	  0.972958	  0.982514	  0.987247	  0.976932	     
 5476	 45.979717	 48.437883	 49.738623	 46.781428	     	  0.973732	  0.982484	  0.987282	  0.977449	     
 5477	 45.655860	 48.420493	 49.746030	 46.518582	     	  0.972629	  0.982622	  0.987392	  0.976755	     
 5478	 45.507284	 48.413719	 49.746807	 46.396732	     	  0.971447	  0.982601	  0.987415	  0.975967	     
 5479	 45.421371	 48.395971	 49.719704	 46.322421	     	  0.971215	  0.982616	  0.987402	  0.975813	     
 5480	 45.619991	 48.413737	 49.702418	 46.485220	     	  0.972115	  0.982618	  0.987427	  0.976418	     
 5481	 45.660934	 48.339753	 49.625566	 46.504281	     	  0.973379	  0.982871	  0.987463	  0.977308	     
 5482	 46.124706	 48.298250	 49.549144	 46.864057	     	  0.975485	  0.982872	  0.987367	  0.978697	     
 5483	 45.940597	 48.198900	 49.486984	 46.700853	     	  0.975480	  0.982975	  0.987384	  0.978713	     
 5484	 45.656839	 48.182371	 49.417086	 46.466278	     	  0.972053	  0.982452	  0.987194	  0.976309	     
 5485	 44.614151	 48.084041	 49.398818	 45.599483	     	  0.965592	  0.982377	  0.987181	  0.971987	     
 5486	 45.490693	 48.206634	 49.448767	 46.337545	     	  0.970962	  0.982567	  0.987230	  0.975607	     
 5487	 45.714359	 48.202408	 49.465628	 46.518816	     	  0.973234	  0.982728	  0.987236	  0.977150	     
 5488	 45.399616	 48.218748	 49.458514	 46.265677	     	  0.970115	  0.982321	  0.987138	  0.974986	     
 5489	 44.912041	 48.106718	 49.448131	 45.853098	     	  0.967889	  0.982301	  0.987174	  0.973505	     
 5490	 45.290346	 48.150611	 49.454138	 46.169058	     	  0.969884	  0.982277	  0.987130	  0.974824	     
 5491	 45.038328	 48.108409	 49.422316	 45.955638	     	  0.968981	  0.982310	  0.987132	  0.974227	     
 5492	 45.119161	 48.174756	 49.423625	 46.028983	     	  0.968401	  0.982163	  0.987054	  0.973803	     
 5493	 45.105153	 48.090419	 49.411322	 46.007901	     	  0.969693	  0.982411	  0.987192	  0.974729	     
 5494	 45.389901	 48.151074	 49.409353	 46.246603	     	  0.970777	  0.982442	  0.987156	  0.975451	     
 5495	 45.184398	 48.060691	 49.321477	 46.062704	     	  0.970311	  0.982426	  0.987119	  0.975132	     
 5496	 45.276655	 48.178507	 49.401477	 46.156676	     	  0.969578	  0.982323	  0.987129	  0.974627	     
 5497	 45.080446	 48.009464	 49.323616	 45.972535	     	  0.969801	  0.982367	  0.987158	  0.974788	     
 5498	 45.599641	 48.105260	 49.344759	 46.405561	     	  0.972145	  0.982458	  0.987141	  0.976363	     
 5499	 44.614741	 47.831004	 49.132025	 45.556562	     	  0.968300	  0.982242	  0.986930	  0.973729	     
 5500	 46.082476	 48.249444	 49.394815	 46.810853	     	  0.974312	  0.983317	  0.987542	  0.978018	     
 5501	 45.279116	 47.525778	 48.748147	 46.031156	     	  0.973519	  0.982243	  0.986777	  0.977183	     
 5502	 46.056251	 47.623056	 48.676885	 46.641074	     	  0.976538	  0.982566	  0.986734	  0.979242	     
 5503	 46.026281	 47.424511	 48.521604	 46.575143	     	  0.978257	  0.982782	  0.987030	  0.980473	     
 5504	 47.111142	 48.318961	 49.382873	 47.609196	     	  0.981531	  0.984166	  0.987896	  0.983031	     
 5505	 46.181671	 47.657672	 48.711767	 46.744808	     	  0.979235	  0.982827	  0.987050	  0.981137	     
 5506	 46.622520	 47.765117	 48.867862	 47.108358	     	  0.979610	  0.982873	  0.987035	  0.981391	     
 5507	 45.917065	 47.405372	 48.627867	 46.500665	     	  0.978156	  0.982421	  0.986619	  0.980277	     
 5508	 46.645129	 47.905177	 49.053873	 47.165531	     	  0.979514	  0.983158	  0.987091	  0.981384	     
 5509	 45.256197	 47.602429	 48.769494	 46.023820	     	  0.973117	  0.982336	  0.986403	  0.976868	     
 5510	 45.053995	 47.627627	 48.820755	 45.869358	     	  0.969113	  0.981644	  0.986189	  0.974047	     
 5511	 45.184141	 47.586717	 48.814005	 45.968470	     	  0.971531	  0.981982	  0.986252	  0.975726	     
 5512	 45.250057	 47.610991	 48.781973	 46.021028	     	  0.970629	  0.981336	  0.985916	  0.974961	     
 5513	 44.789860	 47.576352	 48.820235	 45.650155	     	  0.968194	  0.981541	  0.986028	  0.973391	     
 5514	 44.780841	 47.655816	 48.833127	 45.652274	     	  0.966745	  0.981325	  0.985912	  0.972369	     
 5515	 44.676207	 47.618921	 48.803956	 45.560717	     	  0.966965	  0.981331	  0.985923	  0.972519	     
 5516	 44.810482	 47.636395	 48.773582	 45.669529	     	  0.967018	  0.981023	  0.985750	  0.972474	     
 5517	 43.892447	 47.593174	 48.716855	 44.901739	     	  0.960958	  0.980972	  0.985674	  0.968413	     
 5518	 35.645860	 39.188785	 42.308940	 36.745460	     	  0.895552	  0.908621	  0.962163	  0.908832	     
 5519	 39.832506	 41.564316	 44.266805	 40.597155	     	  0.954221	  0.934763	  0.967081	  0.953121	     
 5520	 39.762607	 41.901386	 44.622553	 40.608867	     	  0.955100	  0.938446	  0.967889	  0.954456	     
 5521	 40.061272	 41.951298	 44.654180	 40.857915	     	  0.957680	  0.938988	  0.968005	  0.956285	     
 5522	 40.283033	 42.003672	 44.682660	 41.043699	     	  0.959095	  0.939164	  0.968010	  0.957259	     
 5523	 40.290568	 41.999501	 44.681198	 41.049019	     	  0.959300	  0.939270	  0.968017	  0.957414	     
 5524	 40.310130	 42.001155	 44.681732	 41.064803	     	  0.959254	  0.939125	  0.968006	  0.957358	     
 5525	 40.360595	 42.018465	 44.695324	 41.108119	     	  0.959780	  0.939342	  0.968072	  0.957756	     
 5526	 40.416317	 42.037810	 44.700709	 41.155219	     	  0.960087	  0.939445	  0.968057	  0.957975	     
 5527	 40.414231	 42.031158	 44.685153	 41.151517	     	  0.960206	  0.939463	  0.968045	  0.958055	     
 5528	 40.426894	 42.035841	 44.699754	 41.163237	     	  0.960175	  0.939401	  0.968073	  0.958029	     
 5529	 40.429423	 42.032684	 44.677592	 41.163163	     	  0.960236	  0.939421	  0.968014	  0.958063	     
 5530	 40.477731	 42.038618	 44.697747	 41.203573	     	  0.960555	  0.939367	  0.968010	  0.958266	     
 5531	 40.441416	 42.010366	 44.641182	 41.166853	     	  0.960434	  0.939152	  0.967878	  0.958127	     
 5532	 40.473315	 42.011377	 44.667546	 41.194085	     	  0.960615	  0.939037	  0.967957	  0.958242	     
 5533	 40.477849	 42.025467	 44.687450	 41.201087	     	  0.960758	  0.939244	  0.968001	  0.958380	     
 5534	 40.510389	 42.036457	 44.703592	 41.229424	     	  0.960931	  0.939290	  0.968004	  0.958503	     
