Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
12344	 45.175200	 48.467421	 50.496538	 46.178593	     	  0.972547	  0.988558	  0.991380	  0.978354	     
12345	 43.973456	 48.183948	 49.896897	 45.094539	     	  0.972544	  0.987928	  0.990928	  0.978172	     
12346	 45.186259	 48.314265	 50.030559	 46.142349	     	  0.972719	  0.988111	  0.991193	  0.978364	     
12347	 43.749439	 47.982623	 49.651171	 44.871173	     	  0.971660	  0.987764	  0.990777	  0.977530	     
12348	 45.058665	 48.360239	 50.203132	 46.051856	     	  0.971374	  0.988183	  0.991157	  0.977473	     
12349	 43.987141	 48.120887	 49.556234	 45.081605	     	  0.971861	  0.987661	  0.990640	  0.977624	     
12350	 45.129121	 48.266197	 49.708437	 46.067560	     	  0.971818	  0.987785	  0.990905	  0.977661	     
12351	 43.756418	 47.913066	 49.321323	 44.852523	     	  0.971718	  0.987470	  0.990584	  0.977487	     
12352	 45.007418	 48.218107	 49.899955	 45.975067	     	  0.970623	  0.987769	  0.990853	  0.976853	     
12353	 43.958930	 47.985846	 49.253739	 45.027676	     	  0.971668	  0.987432	  0.990341	  0.977408	     
12354	 45.081005	 48.042076	 49.472469	 45.987681	     	  0.971390	  0.987418	  0.990532	  0.977252	     
12355	 43.637561	 47.741332	 49.068455	 44.721196	     	  0.971568	  0.987198	  0.990086	  0.977259	     
12356	 44.947383	 48.064468	 49.751173	 45.899598	     	  0.970063	  0.987430	  0.990446	  0.976355	     
12357	 43.897289	 47.916494	 49.047919	 44.956162	     	  0.971322	  0.987366	  0.990014	  0.977112	     
12358	 45.053871	 47.983108	 49.199023	 45.938352	     	  0.971428	  0.987320	  0.990138	  0.977195	     
12359	 43.504601	 47.541549	 48.572370	 44.559533	     	  0.970586	  0.986820	  0.989408	  0.976429	     
12360	 44.768768	 47.793891	 49.217920	 45.686341	     	  0.969311	  0.986767	  0.989469	  0.975580	     
12361	 43.291125	 47.350897	 47.993007	 44.322774	     	  0.969240	  0.986118	  0.988122	  0.975200	     
12362	 44.672840	 47.522536	 48.161777	 45.493709	     	  0.969744	  0.986115	  0.988152	  0.975541	     
12363	 43.106656	 46.977383	 47.313271	 44.085043	     	  0.968561	  0.985429	  0.986829	  0.974417	     
12364	 44.173010	 47.222472	 48.109693	 45.053036	     	  0.967159	  0.985889	  0.987841	  0.973728	     
12365	 43.189005	 47.211876	 47.448773	 44.184415	     	  0.968568	  0.985866	  0.987335	  0.974579	     
12366	 44.615165	 47.525006	 47.897549	 45.423219	     	  0.969266	  0.986230	  0.988085	  0.975230	     
12367	 43.290011	 47.173670	 47.162803	 44.242083	     	  0.968538	  0.985798	  0.987305	  0.974542	     
12368	 44.232230	 47.275557	 47.996246	 45.097138	     	  0.966545	  0.986044	  0.988083	  0.973384	     
12369	 43.211809	 47.098067	 46.992376	 44.156180	     	  0.967932	  0.985561	  0.986906	  0.974033	     
12370	 44.137186	 47.163648	 47.317083	 44.947283	     	  0.967503	  0.985688	  0.987007	  0.973785	     
12371	 43.082954	 46.732341	 46.887666	 44.008842	     	  0.967644	  0.985220	  0.986335	  0.973689	     
12372	 44.052270	 47.001558	 47.812536	 44.907274	     	  0.965599	  0.985775	  0.987153	  0.972554	     
12373	 43.108482	 46.850400	 47.022842	 44.051857	     	  0.967348	  0.985427	  0.986417	  0.973539	     
12374	 44.471745	 47.230608	 47.588195	 45.248185	     	  0.967893	  0.985971	  0.986945	  0.974081	     
12375	 43.151494	 46.831172	 46.938833	 44.078575	     	  0.967639	  0.985601	  0.986160	  0.973719	     
12376	 44.060118	 46.939361	 47.844606	 44.909921	     	  0.965712	  0.985790	  0.987021	  0.972610	     
12377	 43.264203	 47.023407	 47.280465	 44.217568	     	  0.968557	  0.986080	  0.987014	  0.974554	     
12378	 44.565829	 47.385483	 47.937901	 45.372891	     	  0.968044	  0.986566	  0.987720	  0.974410	     
12379	 43.367115	 47.055112	 47.458629	 44.320351	     	  0.968368	  0.986487	  0.987842	  0.974633	     
12380	 44.223478	 47.050459	 48.071164	 45.073110	     	  0.965558	  0.986313	  0.987865	  0.972735	     
12381	 43.459046	 46.993504	 47.561770	 44.399330	     	  0.968156	  0.986491	  0.987994	  0.974518	     
12382	 44.361898	 46.911769	 48.014070	 45.164822	     	  0.965924	  0.986278	  0.988048	  0.973004	     
12383	 44.335253	 46.935371	 47.993007	 45.144232	     	  0.966455	  0.986311	  0.987954	  0.973348	     
12384	 46.408368	 49.378717	 51.122328	 47.339294	     	  0.977608	  0.990647	  0.992245	  0.982221	     
12385	 44.331907	 48.417673	 50.651856	 45.463551	     	  0.975681	  0.989479	  0.991513	  0.980619	     
12386	 45.550491	 48.619459	 50.668265	 46.518634	     	  0.975318	  0.989673	  0.991764	  0.980452	     
12387	 43.959636	 48.132815	 50.199960	 45.094531	     	  0.974035	  0.989216	  0.991269	  0.979437	     
12388	 45.389501	 48.450931	 50.349040	 46.346552	     	  0.974129	  0.989754	  0.991498	  0.979628	     
12389	 43.872178	 48.040582	 49.598936	 44.978726	     	  0.973336	  0.988954	  0.990816	  0.978852	     
12390	 45.246352	 48.195829	 49.613232	 46.149982	     	  0.973221	  0.989190	  0.991225	  0.978883	     
12391	 43.627721	 47.648073	 48.821286	 44.689466	     	  0.971617	  0.988437	  0.990456	  0.977560	     
12392	 44.707831	 47.787136	 49.032106	 45.621567	     	  0.971124	  0.988817	  0.990664	  0.977330	     
12393	 43.588724	 47.671050	 48.412262	 44.630842	     	  0.970755	  0.988329	  0.989939	  0.976882	     
12394	 44.587030	 47.565894	 48.319110	 45.442653	     	  0.970570	  0.988000	  0.989664	  0.976657	     
12395	 43.413785	 47.186714	 47.633002	 44.384707	     	  0.969701	  0.987416	  0.988799	  0.975837	     
12396	 44.451084	 47.349322	 48.178914	 45.298032	     	  0.969201	  0.987882	  0.989248	  0.975655	     
12397	 43.378111	 47.091474	 47.237068	 44.314296	     	  0.969784	  0.986961	  0.988317	  0.975736	     
12398	 44.312226	 47.181244	 47.433592	 45.100645	     	  0.968896	  0.986949	  0.988148	  0.975113	     
12399	 43.240433	 46.838016	 46.841327	 44.143817	     	  0.968589	  0.986475	  0.987395	  0.974704	     
12400	 44.284236	 47.000066	 47.568749	 45.072156	     	  0.967962	  0.986837	  0.987985	  0.974445	     
12401	 43.180567	 46.858018	 46.554061	 44.070157	     	  0.967935	  0.986221	  0.986436	  0.974066	     
12402	 44.267764	 47.052680	 47.023290	 45.010482	     	  0.968156	  0.986751	  0.986961	  0.974389	     
12403	 43.261715	 46.713119	 46.516038	 44.119703	     	  0.967801	  0.986459	  0.986216	  0.973980	     
12404	 44.338041	 47.126015	 47.618124	 45.133200	     	  0.967317	  0.987509	  0.987619	  0.974066	     
12405	 43.420111	 47.186491	 46.753264	 44.313612	     	  0.968110	  0.987359	  0.986910	  0.974451	     
12406	 44.310177	 47.271169	 47.109660	 45.075510	     	  0.967821	  0.987285	  0.987591	  0.974360	     
12407	 43.341727	 46.982010	 46.562197	 44.213429	     	  0.966946	  0.986908	  0.986981	  0.973612	     
12408	 44.309330	 47.159211	 47.720427	 45.123142	     	  0.966414	  0.987325	  0.987804	  0.973464	     
12409	 43.294393	 46.782332	 46.764937	 44.176029	     	  0.967685	  0.986562	  0.986440	  0.973957	     
12410	 44.045973	 46.665061	 47.035486	 44.794976	     	  0.967299	  0.986325	  0.985975	  0.973583	     
12411	 43.057324	 46.333933	 46.503251	 43.916943	     	  0.966814	  0.986214	  0.984989	  0.973076	     
12412	 44.067877	 46.611839	 47.242800	 44.826740	     	  0.966065	  0.986499	  0.985655	  0.972736	     
12413	 43.142312	 46.511540	 46.463447	 43.999054	     	  0.967011	  0.986442	  0.985081	  0.973261	     
12414	 44.148536	 46.777471	 46.904107	 44.874751	     	  0.967189	  0.986625	  0.985765	  0.973524	     
12415	 43.175344	 46.485250	 46.625531	 44.038525	     	  0.967159	  0.986433	  0.985539	  0.973435	     
12416	 44.306963	 46.781411	 47.639147	 45.072846	     	  0.966375	  0.987047	  0.986655	  0.973201	     
12417	 43.475706	 46.826907	 47.243695	 44.371057	     	  0.968066	  0.987470	  0.987219	  0.974492	     
12418	 44.463727	 46.971143	 47.612730	 45.216055	     	  0.968123	  0.987466	  0.987614	  0.974595	     
12419	 43.396251	 46.716130	 47.166102	 44.288787	     	  0.967945	  0.987661	  0.987389	  0.974472	     
12420	 44.323401	 46.925750	 47.885687	 45.124285	     	  0.966876	  0.987633	  0.987504	  0.973773	     
12421	 43.442002	 46.807882	 47.247993	 44.341998	     	  0.968324	  0.987555	  0.987272	  0.974687	     
12422	 44.446141	 46.949925	 47.514351	 45.190246	     	  0.968240	  0.987589	  0.987502	  0.974675	     
12423	 43.392699	 46.663890	 47.023394	 44.268450	     	  0.967994	  0.987397	  0.987112	  0.974414	     
12424	 44.312151	 46.847488	 47.814280	 45.100274	     	  0.966434	  0.987331	  0.987030	  0.973350	     
12425	 43.376030	 46.814237	 47.050504	 44.271406	     	  0.968526	  0.987353	  0.986869	  0.974721	     
12426	 44.429615	 46.860694	 47.285544	 45.144437	     	  0.968612	  0.987311	  0.986836	  0.974766	     
12427	 43.373209	 46.616454	 46.823812	 44.230059	     	  0.968641	  0.987200	  0.986389	  0.974692	     
12428	 44.271768	 46.793961	 47.624800	 45.044917	     	  0.966084	  0.987096	  0.986522	  0.972992	     
12429	 43.400261	 46.741280	 47.015565	 44.281303	     	  0.967748	  0.987259	  0.986580	  0.974138	     
12430	 44.358636	 46.646421	 47.524080	 45.087538	     	  0.966341	  0.987012	  0.986612	  0.973165	     
12431	 44.381300	 46.704340	 47.513776	 45.111141	     	  0.966769	  0.987154	  0.986659	  0.973481	     
12432	 46.430254	 49.917364	 50.551118	 47.367630	     	  0.977348	  0.992115	  0.992046	  0.982259	     
12433	 44.086446	 48.739725	 49.972831	 45.240044	     	  0.975271	  0.990767	  0.991133	  0.980497	     
12434	 45.573993	 49.098427	 50.160892	 46.550372	     	  0.975348	  0.991136	  0.991565	  0.980683	     
12435	 43.897571	 48.628628	 49.650957	 45.049339	     	  0.973709	  0.990740	  0.990893	  0.979411	     
12436	 45.397616	 48.959821	 49.962434	 46.375875	     	  0.973866	  0.991290	  0.991337	  0.979682	     
12437	 43.755203	 48.358571	 49.095759	 44.872616	     	  0.972181	  0.990357	  0.990303	  0.978231	     
12438	 44.918496	 48.345172	 49.204062	 45.863181	     	  0.972633	  0.990460	  0.990698	  0.978615	     
12439	 43.713859	 47.876157	 48.671142	 44.771753	     	  0.971638	  0.989937	  0.989909	  0.977733	     
12440	 44.733626	 48.053385	 49.019371	 45.668149	     	  0.970951	  0.990462	  0.990374	  0.977440	     
12441	 43.670687	 47.936355	 48.300366	 44.713829	     	  0.970741	  0.989878	  0.989572	  0.977069	     
12442	 44.672963	 47.826932	 48.385129	 45.544442	     	  0.971054	  0.989728	  0.989638	  0.977263	     
12443	 43.488513	 47.492663	 47.838469	 44.489385	     	  0.970033	  0.989173	  0.988785	  0.976349	     
12444	 44.448468	 47.550226	 48.316433	 45.328040	     	  0.969352	  0.989425	  0.989167	  0.976000	     
12445	 43.365264	 47.371351	 47.578130	 44.355574	     	  0.969439	  0.988482	  0.988191	  0.975738	     
12446	 44.419306	 47.438003	 47.853958	 45.252583	     	  0.969499	  0.988727	  0.988578	  0.975883	     
12447	 43.347629	 47.168451	 47.435833	 44.312227	     	  0.968849	  0.988417	  0.987978	  0.975299	     
12448	 44.320925	 47.223648	 47.944791	 45.159314	     	  0.967872	  0.988670	  0.988469	  0.974771	     
12449	 43.300105	 47.208534	 47.283049	 44.263541	     	  0.967918	  0.988261	  0.987858	  0.974632	     
12450	 44.357119	 47.225294	 47.537667	 45.151180	     	  0.968815	  0.988305	  0.988189	  0.975292	     
12451	 43.288644	 46.953144	 47.054059	 44.212486	     	  0.968512	  0.987831	  0.987437	  0.974886	     
12452	 44.285912	 47.126267	 47.749619	 45.103523	     	  0.967322	  0.988419	  0.988037	  0.974291	     
12453	 43.296368	 47.057912	 46.995258	 44.222912	     	  0.968851	  0.987772	  0.986942	  0.975019	     
12454	 44.278903	 47.085411	 47.220373	 45.043001	     	  0.968408	  0.987773	  0.987097	  0.974751	     
12455	 43.096354	 46.757518	 46.758813	 44.010883	     	  0.968017	  0.987094	  0.986087	  0.974208	     
12456	 44.118635	 46.907741	 47.306600	 44.905166	     	  0.966969	  0.987512	  0.986412	  0.973634	     
12457	 43.082697	 46.907071	 46.666879	 44.004424	     	  0.967749	  0.987134	  0.985957	  0.974014	     
12458	 44.190652	 47.041401	 46.985574	 44.944300	     	  0.968220	  0.987309	  0.986393	  0.974430	     
12459	 43.085668	 46.754917	 46.527536	 43.980924	     	  0.968184	  0.986895	  0.985755	  0.974231	     
12460	 44.122294	 46.832570	 47.182880	 44.888121	     	  0.966874	  0.987207	  0.986221	  0.973488	     
12461	 43.042026	 46.879544	 46.448675	 43.948541	     	  0.967583	  0.986905	  0.985413	  0.973775	     
12462	 44.147401	 46.932286	 46.850556	 44.884595	     	  0.968283	  0.987152	  0.986109	  0.974399	     
12463	 43.035053	 46.699233	 46.495172	 43.931551	     	  0.967869	  0.986949	  0.985720	  0.974024	     
12464	 44.074190	 46.839970	 47.167854	 44.849139	     	  0.966406	  0.987289	  0.986283	  0.973199	     
12465	 43.078965	 46.824488	 46.482400	 43.977295	     	  0.967995	  0.986936	  0.985467	  0.974063	     
12466	 44.174267	 46.961974	 46.861538	 44.910068	     	  0.968388	  0.987311	  0.986063	  0.974488	     
12467	 43.126458	 46.752708	 46.481850	 44.009829	     	  0.967638	  0.987012	  0.985633	  0.973866	     
12468	 44.140401	 47.045705	 47.270805	 44.933432	     	  0.966520	  0.987529	  0.986575	  0.973364	     
12469	 43.197861	 47.168780	 46.670229	 44.121673	     	  0.967122	  0.987657	  0.986211	  0.973726	     
12470	 44.188017	 47.290498	 47.083725	 44.977339	     	  0.967624	  0.987736	  0.986756	  0.974165	     
12471	 43.177959	 47.142945	 46.679852	 44.104007	     	  0.967637	  0.987628	  0.986353	  0.974088	     
12472	 44.111621	 47.163775	 47.245922	 44.919855	     	  0.966089	  0.987446	  0.986329	  0.973022	     
12473	 43.077101	 47.106463	 46.541754	 44.004996	     	  0.967384	  0.987194	  0.985753	  0.973747	     
12474	 44.105056	 47.172151	 46.826486	 44.872709	     	  0.967642	  0.987171	  0.985951	  0.973948	     
12475	 43.030837	 46.907121	 46.341683	 43.931552	     	  0.967252	  0.986918	  0.985298	  0.973537	     
12476	 43.993401	 46.940743	 46.929134	 44.771373	     	  0.966191	  0.986756	  0.985441	  0.972827	     
12477	 43.043448	 46.996600	 46.389539	 43.953934	     	  0.967237	  0.986906	  0.985132	  0.973497	     
12478	 44.065983	 46.957483	 46.854201	 44.823105	     	  0.966538	  0.986720	  0.985373	  0.973041	     
12479	 44.066033	 47.102375	 46.952154	 44.847856	     	  0.966889	  0.987050	  0.985630	  0.973373	     
12480	 45.626014	 49.642310	 49.047629	 46.548824	     	  0.976209	  0.990848	  0.990189	  0.980979	     
12481	 43.220183	 48.795152	 48.246819	 44.382331	     	  0.972244	  0.989395	  0.988731	  0.977850	     
12482	 44.530274	 48.912685	 48.301717	 45.513719	     	  0.973453	  0.989447	  0.988794	  0.978676	     
12483	 43.187648	 48.579656	 47.925842	 44.318220	     	  0.971320	  0.988842	  0.988141	  0.977044	     
12484	 44.465310	 48.838428	 48.277568	 45.451611	     	  0.972659	  0.989593	  0.988907	  0.978189	     
12485	 43.177069	 48.599031	 47.532955	 44.280567	     	  0.970436	  0.988877	  0.987539	  0.976360	     
12486	 44.312661	 48.857896	 47.774183	 45.280137	     	  0.971356	  0.989342	  0.988225	  0.977165	     
12487	 43.072479	 48.550242	 47.337016	 44.172121	     	  0.969674	  0.988718	  0.987406	  0.975804	     
12488	 44.150178	 48.609560	 47.779441	 45.126766	     	  0.970258	  0.989219	  0.987991	  0.976374	     
12489	 42.989392	 48.585596	 47.114981	 44.084787	     	  0.969349	  0.988683	  0.986872	  0.975492	     
12490	 44.118298	 48.628694	 47.275089	 45.053707	     	  0.970222	  0.988851	  0.987111	  0.976141	     
12491	 42.984264	 48.421380	 46.873776	 44.050055	     	  0.969133	  0.988477	  0.986394	  0.975234	     
12492	 44.105166	 48.313514	 47.357959	 45.027196	     	  0.969384	  0.988783	  0.986942	  0.975544	     
12493	 42.997478	 48.423449	 46.762760	 44.051642	     	  0.968911	  0.988401	  0.986096	  0.975023	     
12494	 44.158983	 48.581775	 47.053687	 45.061048	     	  0.969761	  0.988840	  0.986742	  0.975771	     
12495	 42.993182	 48.398741	 46.652860	 44.036569	     	  0.968533	  0.988522	  0.986122	  0.974796	     
12496	 44.077010	 48.312125	 47.260735	 44.994345	     	  0.968032	  0.988992	  0.986811	  0.974655	     
12497	 43.025334	 48.522044	 46.625075	 44.068721	     	  0.968346	  0.988791	  0.986061	  0.974706	     
12498	 44.117340	 48.592094	 46.901784	 45.011476	     	  0.968955	  0.989101	  0.986545	  0.975244	     
12499	 43.006513	 48.496806	 46.508794	 44.040407	     	  0.968476	  0.989000	  0.985922	  0.974804	     
12500	 44.058301	 48.289830	 47.131535	 44.964305	     	  0.967841	  0.989148	  0.986403	  0.974486	     
12501	 43.030327	 48.554803	 46.511379	 44.064247	     	  0.968674	  0.989021	  0.985614	  0.974889	     
12502	 44.202026	 48.604456	 46.804226	 45.070833	     	  0.969130	  0.989368	  0.986224	  0.975352	     
12503	 43.100239	 48.520761	 46.422445	 44.112628	     	  0.968053	  0.989237	  0.985825	  0.974545	     
12504	 44.136209	 48.216962	 47.082271	 45.017335	     	  0.966953	  0.989208	  0.986403	  0.973904	     
12505	 43.241068	 48.664827	 46.525857	 44.249974	     	  0.968046	  0.989478	  0.986189	  0.974642	     
12506	 44.287676	 48.639549	 46.810681	 45.143809	     	  0.968749	  0.989558	  0.986577	  0.975189	     
12507	 43.265947	 48.537206	 46.403970	 44.250828	     	  0.968049	  0.989394	  0.986066	  0.974609	     
12508	 44.141017	 48.220253	 47.089990	 45.022324	     	  0.966435	  0.989247	  0.986434	  0.973570	     
12509	 43.170901	 48.629690	 46.501621	 44.186425	     	  0.967302	  0.989401	  0.986145	  0.974126	     
12510	 44.248173	 48.626815	 46.744926	 45.103305	     	  0.967992	  0.989565	  0.986399	  0.974655	     
12511	 43.156019	 48.562763	 46.388524	 44.158710	     	  0.967628	  0.989401	  0.986065	  0.974330	     
12512	 44.133464	 48.197377	 47.008209	 45.005804	     	  0.966223	  0.989187	  0.986241	  0.973387	     
12513	 43.177074	 48.558286	 46.380969	 44.175356	     	  0.967583	  0.989279	  0.985874	  0.974247	     
12514	 44.188410	 48.539515	 46.628518	 45.034993	     	  0.967873	  0.989417	  0.986125	  0.974506	     
12515	 43.158319	 48.467919	 46.265143	 44.142393	     	  0.967701	  0.989302	  0.985696	  0.974300	     
12516	 44.053151	 48.148550	 46.873400	 44.922236	     	  0.966114	  0.989008	  0.985854	  0.973220	     
12517	 43.052928	 48.591107	 46.258753	 44.060780	     	  0.967273	  0.989286	  0.985448	  0.973971	     
12518	 44.092620	 48.546488	 46.536301	 44.947176	     	  0.968024	  0.989314	  0.985774	  0.974530	     
12519	 43.068870	 48.514945	 46.156195	 44.059221	     	  0.967092	  0.989280	  0.985408	  0.973842	     
12520	 44.046600	 48.172658	 46.802510	 44.911216	     	  0.965613	  0.989085	  0.985679	  0.972869	     
12521	 43.116187	 48.627397	 46.190625	 44.109074	     	  0.966719	  0.989405	  0.985433	  0.973619	     
12522	 44.227018	 48.649243	 46.549087	 45.065038	     	  0.967388	  0.989566	  0.985993	  0.974185	     
12523	 43.179551	 48.541881	 46.191043	 44.157003	     	  0.966819	  0.989372	  0.985649	  0.973716	     
12524	 44.038783	 48.201028	 46.854919	 44.912692	     	  0.964981	  0.989112	  0.985927	  0.972494	     
12525	 43.164530	 48.483929	 46.334465	 44.155617	     	  0.966434	  0.989361	  0.985743	  0.973474	     
12526	 44.102410	 48.249582	 46.749782	 44.956844	     	  0.965386	  0.989305	  0.985758	  0.972768	     
12527	 44.196126	 48.291090	 46.846135	 45.046752	     	  0.966001	  0.989383	  0.985976	  0.973227	     
12528	 45.736663	 51.170508	 48.831138	 46.727017	     	  0.975733	  0.992119	  0.990411	  0.980910	     
12529	 43.527624	 50.993173	 48.310343	 44.765739	     	  0.972929	  0.991830	  0.989584	  0.978855	     
12530	 44.778643	 51.161694	 48.363005	 45.868779	     	  0.973895	  0.992084	  0.989797	  0.979577	     
12531	 43.465271	 50.898997	 47.920179	 44.677106	     	  0.971820	  0.991778	  0.989015	  0.978013	     
12532	 44.627593	 50.860958	 48.296030	 45.718041	     	  0.972761	  0.992008	  0.989654	  0.978784	     
12533	 43.431274	 50.778290	 47.605754	 44.616825	     	  0.970850	  0.991542	  0.988588	  0.977255	     
12534	 44.493745	 50.814381	 47.699812	 45.543874	     	  0.971755	  0.991831	  0.988822	  0.977946	     
12535	 43.380532	 50.563554	 47.323854	 44.539540	     	  0.969868	  0.991588	  0.988300	  0.976560	     
12536	 44.454911	 50.370917	 47.877113	 45.505429	     	  0.970549	  0.991749	  0.988903	  0.977141	     
12537	 43.362379	 50.561911	 47.257362	 44.517807	     	  0.969845	  0.991550	  0.988047	  0.976496	     
12538	 44.458992	 50.471865	 47.358723	 45.461390	     	  0.970666	  0.991668	  0.988195	  0.977088	     
12539	 43.385221	 50.361148	 47.052549	 44.510515	     	  0.969503	  0.991608	  0.987947	  0.976261	     
12540	 44.420450	 50.028548	 47.640905	 45.433847	     	  0.969474	  0.991704	  0.988538	  0.976357	     
12541	 43.361607	 50.368560	 47.007834	 44.486277	     	  0.969268	  0.991544	  0.987795	  0.976068	     
12542	 44.394017	 50.285877	 47.169465	 45.376433	     	  0.970024	  0.991640	  0.987883	  0.976603	     
12543	 43.364451	 50.117841	 46.796265	 44.457506	     	  0.969052	  0.991511	  0.987408	  0.975855	     
12544	 44.264994	 49.746601	 47.351023	 45.257327	     	  0.968401	  0.991482	  0.987802	  0.975482	     
12545	 43.296076	 50.130940	 46.769674	 44.396837	     	  0.968525	  0.991426	  0.987157	  0.975447	     
12546	 44.330407	 50.020955	 46.979869	 45.287709	     	  0.969649	  0.991522	  0.987348	  0.976245	     
12547	 43.277326	 49.902260	 46.609366	 44.354691	     	  0.968492	  0.991419	  0.986902	  0.975382	     
12548	 44.260567	 49.510931	 47.249744	 45.228807	     	  0.967816	  0.991282	  0.987507	  0.975009	     
12549	 43.254688	 49.917819	 46.633767	 44.338464	     	  0.968158	  0.991197	  0.986968	  0.975133	     
12550	 44.297478	 49.823776	 46.828602	 45.231916	     	  0.968920	  0.991365	  0.987195	  0.975707	     
12551	 43.305501	 49.697933	 46.446764	 44.352534	     	  0.968202	  0.991264	  0.986715	  0.975131	     
12552	 44.203816	 49.290205	 47.122798	 45.154296	     	  0.967063	  0.991189	  0.987215	  0.974443	     
12553	 43.330836	 49.752694	 46.520516	 44.384256	     	  0.968118	  0.991332	  0.986782	  0.975098	     
12554	 44.221504	 49.596340	 46.680434	 45.138653	     	  0.968280	  0.991332	  0.986832	  0.975214	     
12555	 43.345108	 49.577035	 46.388462	 44.374030	     	  0.967807	  0.991396	  0.986613	  0.974873	     
12556	 44.192746	 49.134758	 47.018274	 45.123822	     	  0.966359	  0.991200	  0.986951	  0.973931	     
12557	 43.322250	 49.400815	 45.627376	 44.259947	     	  0.967192	  0.991663	  0.985851	  0.974380	     
12558	 44.192886	 49.311428	 46.447924	 45.070059	     	  0.968024	  0.991584	  0.985927	  0.974934	     
12559	 43.153082	 49.114905	 47.256218	 44.267384	     	  0.966978	  0.990701	  0.986232	  0.974141	     
12560	 44.041550	 48.084306	 46.776403	 44.897284	     	  0.966114	  0.989472	  0.987047	  0.973496	     
12561	 42.964166	 47.257876	 48.131801	 44.046629	     	  0.965621	  0.988602	  0.986981	  0.973011	     
12562	 43.757374	 47.420618	 48.448344	 44.753926	     	  0.965276	  0.988108	  0.988041	  0.972876	     
12563	 42.834541	 46.474069	 48.761379	 43.906162	     	  0.965041	  0.986397	  0.988723	  0.972547	     
12564	 43.768447	 46.317568	 47.645960	 44.590319	     	  0.964672	  0.986004	  0.988018	  0.972119	     
12565	 42.717864	 46.324090	 49.248686	 43.817215	     	  0.963851	  0.985361	  0.991252	  0.972003	     
12566	 43.512541	 46.592914	 48.818547	 44.493682	     	  0.963424	  0.985621	  0.992151	  0.971912	     
12567	 42.685389	 46.133303	 48.821119	 43.750053	     	  0.964365	  0.985105	  0.989389	  0.971992	     
12568	 43.686653	 45.853136	 47.526113	 44.460846	     	  0.963257	  0.985212	  0.982890	  0.970188	     
12569	 42.567805	 45.400670	 47.746789	 43.514965	     	  0.963593	  0.984068	  0.984262	  0.970450	     
12570	 43.549298	 45.537258	 47.024043	 44.270466	     	  0.963855	  0.984155	  0.983952	  0.970588	     
12571	 42.785236	 44.936028	 46.950998	 43.583460	     	  0.964191	  0.983874	  0.983559	  0.970699	     
12572	 43.758155	 45.082531	 45.848002	 44.251911	     	  0.963503	  0.983738	  0.982114	  0.969977	     
12573	 42.854757	 44.190221	 46.122611	 43.470818	     	  0.964221	  0.982655	  0.982950	  0.970415	     
12574	 43.697814	 44.714394	 45.349282	 44.095500	     	  0.962559	  0.982862	  0.982307	  0.969234	     
12575	 43.879907	 44.955760	 45.541594	 44.287387	     	  0.963541	  0.982578	  0.982573	  0.969886	     
12576	 45.523644	 47.297843	 48.106876	 46.131534	     	  0.974353	  0.987794	  0.989501	  0.979118	     
12577	 43.260572	 45.245236	 46.996251	 44.003774	     	  0.969572	  0.985826	  0.987676	  0.975298	     
12578	 44.266591	 45.240100	 47.212154	 44.799860	     	  0.968940	  0.985362	  0.987902	  0.974837	     
12579	 43.250267	 44.496283	 46.779723	 43.876554	     	  0.967725	  0.984291	  0.987168	  0.973726	     
12580	 44.184318	 45.730476	 46.862345	 44.772337	     	  0.967711	  0.985006	  0.987556	  0.973901	     
12581	 43.256703	 44.557758	 46.508823	 43.866463	     	  0.967240	  0.983734	  0.986445	  0.973190	     
12582	 44.144439	 44.877395	 46.515356	 44.582747	     	  0.968496	  0.983427	  0.986654	  0.974011	     
12583	 42.966781	 44.355762	 46.318700	 43.597914	     	  0.967477	  0.983348	  0.986358	  0.973269	     
12584	 44.133921	 45.514091	 46.533511	 44.670016	     	  0.967019	  0.983729	  0.986632	  0.973073	     
12585	 43.239146	 44.651104	 46.316388	 43.848285	     	  0.967536	  0.983094	  0.985833	  0.973178	     
12586	 44.169504	 44.994906	 46.389275	 44.605630	     	  0.968316	  0.983396	  0.986065	  0.973788	     
12587	 42.900726	 44.530090	 46.246934	 43.564205	     	  0.967400	  0.983248	  0.985857	  0.973118	     
12588	 44.196028	 45.562788	 46.502479	 44.720081	     	  0.966632	  0.983409	  0.986310	  0.972708	     
12589	 43.269989	 44.679340	 46.235114	 43.868057	     	  0.967544	  0.982698	  0.985430	  0.973051	     
12590	 44.186017	 45.010250	 46.419557	 44.623484	     	  0.968212	  0.982967	  0.985773	  0.973598	     
12591	 42.965611	 44.650130	 46.244659	 43.630321	     	  0.967181	  0.982928	  0.985593	  0.972874	     
12592	 44.137373	 45.598189	 46.470609	 44.677179	     	  0.966101	  0.982985	  0.985946	  0.972222	     
12593	 43.270164	 44.725028	 46.295140	 43.880253	     	  0.966847	  0.982637	  0.985398	  0.972571	     
12594	 44.177225	 45.050036	 46.458183	 44.627274	     	  0.967867	  0.982677	  0.985619	  0.973294	     
12595	 42.920546	 44.683925	 46.321499	 43.606581	     	  0.966610	  0.982707	  0.985462	  0.972435	     
12596	 44.188402	 45.709322	 46.546009	 44.738948	     	  0.965700	  0.982698	  0.985846	  0.971891	     
