Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
10350	 40.886257	 40.149587	 41.436044	 40.838780	     	  0.952074	  0.936550	  0.941022	  0.947645	     
10351	 40.501161	 40.021020	 41.354826	 40.545944	     	  0.951135	  0.937291	  0.941502	  0.947222	     
10352	 41.316051	 40.609312	 41.723162	 41.253359	     	  0.953930	  0.939982	  0.943075	  0.949796	     
10353	 40.448917	 40.071249	 41.357003	 40.520311	     	  0.951045	  0.938181	  0.941076	  0.947239	     
10354	 41.001749	 40.574048	 41.720020	 41.037319	     	  0.952837	  0.940893	  0.942909	  0.949192	     
10355	 40.485562	 40.109833	 41.343081	 40.550327	     	  0.951768	  0.938952	  0.940626	  0.947775	     
10356	 41.235380	 40.611181	 41.662513	 41.191521	     	  0.953871	  0.940807	  0.941936	  0.949704	     
10357	 40.440928	 40.129022	 41.303814	 40.518142	     	  0.951327	  0.939472	  0.940097	  0.947480	     
10358	 40.996951	 40.662573	 41.636050	 41.038266	     	  0.953362	  0.942487	  0.941648	  0.949597	     
10359	 40.512234	 40.224065	 41.293980	 40.582378	     	  0.951962	  0.940658	  0.940010	  0.948086	     
10360	 41.194486	 40.643653	 41.570532	 41.156806	     	  0.953392	  0.940880	  0.940557	  0.949167	     
10361	 40.575527	 40.339417	 41.310553	 40.648392	     	  0.952536	  0.941546	  0.940415	  0.948684	     
10362	 41.036133	 40.769911	 41.661244	 41.087714	     	  0.953404	  0.943301	  0.941766	  0.949780	     
10363	 40.648356	 40.440645	 41.377328	 40.725422	     	  0.952920	  0.942371	  0.940590	  0.949107	     
10364	 41.185000	 40.755170	 41.556715	 41.169101	     	  0.952958	  0.941427	  0.939810	  0.948845	     
10365	 40.661002	 40.562779	 41.439835	 40.764501	     	  0.952263	  0.942559	  0.940450	  0.948677	     
10366	 41.292586	 40.979282	 41.704996	 41.304026	     	  0.953537	  0.943191	  0.940782	  0.949687	     
10367	 41.425951	 41.230927	 41.909465	 41.469182	     	  0.954475	  0.945725	  0.942762	  0.951064	     
10368	 45.176650	 44.479041	 44.843123	 44.996533	     	  0.976514	  0.969276	  0.966571	  0.973651	     
10369	 41.621375	 41.712269	 42.621204	 41.788384	     	  0.963321	  0.957391	  0.954808	  0.960914	     
10370	 42.357800	 42.059964	 42.820176	 42.379575	     	  0.964219	  0.956471	  0.953718	  0.961178	     
10371	 41.084488	 40.990792	 41.921884	 41.197085	     	  0.958505	  0.950375	  0.947796	  0.955365	     
10372	 42.454774	 42.096442	 42.699533	 42.432242	     	  0.963928	  0.955895	  0.952541	  0.960691	     
10373	 40.741696	 40.724401	 41.615502	 40.872682	     	  0.956358	  0.948066	  0.944376	  0.952979	     
10374	 41.779633	 41.567632	 42.233733	 41.815431	     	  0.960365	  0.952513	  0.948188	  0.957027	     
10375	 40.532772	 40.499309	 41.402482	 40.660390	     	  0.954463	  0.946447	  0.941669	  0.950994	     
10376	 42.109697	 41.794644	 42.367168	 42.096920	     	  0.960985	  0.953729	  0.948464	  0.957689	     
10377	 40.377978	 40.452223	 41.323181	 40.534607	     	  0.953127	  0.946008	  0.939683	  0.949700	     
10378	 41.543881	 41.342249	 41.962045	 41.576046	     	  0.958162	  0.951300	  0.944432	  0.954730	     
10379	 40.318616	 40.404839	 41.257868	 40.476450	     	  0.952783	  0.945880	  0.939228	  0.949373	     
10380	 41.860108	 41.598569	 42.116166	 41.856623	     	  0.958827	  0.952212	  0.945480	  0.955500	     
10381	 40.154696	 40.187412	 41.049629	 40.297233	     	  0.951336	  0.943745	  0.936569	  0.947609	     
10382	 40.820425	 40.703980	 41.410798	 40.893365	     	  0.953647	  0.946593	  0.939242	  0.950071	     
10383	 39.841297	 39.766641	 40.742891	 39.966220	     	  0.949178	  0.940663	  0.933520	  0.945149	     
10384	 41.176896	 40.740831	 41.442228	 41.143472	     	  0.954838	  0.946278	  0.939095	  0.950787	     
10385	 40.050638	 40.016820	 40.965404	 40.184496	     	  0.949903	  0.942369	  0.935764	  0.946291	     
10386	 40.718643	 40.609956	 41.379004	 40.803219	     	  0.952197	  0.945977	  0.938720	  0.948914	     
10387	 39.838009	 39.881999	 40.824893	 39.995247	     	  0.948016	  0.941601	  0.934737	  0.944734	     
10388	 41.091839	 40.709651	 41.422644	 41.078362	     	  0.953455	  0.945563	  0.938284	  0.949611	     
10389	 39.966948	 40.011666	 40.945747	 40.123197	     	  0.949172	  0.942384	  0.935832	  0.945818	     
10390	 40.755194	 40.669998	 41.423886	 40.845070	     	  0.952066	  0.945462	  0.938811	  0.948756	     
10391	 39.966078	 40.029146	 40.934526	 40.124029	     	  0.948956	  0.942396	  0.936175	  0.945732	     
10392	 41.102742	 40.697597	 41.422955	 41.083460	     	  0.953302	  0.944585	  0.938438	  0.949372	     
10393	 40.117501	 40.182661	 41.069731	 40.273562	     	  0.950127	  0.943484	  0.937625	  0.946936	     
10394	 40.820452	 40.717453	 41.459735	 40.902935	     	  0.952092	  0.945406	  0.939224	  0.948833	     
10395	 40.031001	 40.192131	 41.076508	 40.216117	     	  0.948551	  0.942378	  0.937439	  0.945670	     
10396	 41.076961	 40.713359	 41.465274	 41.075661	     	  0.951527	  0.942886	  0.938471	  0.947911	     
10397	 39.974955	 40.101648	 41.000882	 40.151602	     	  0.947005	  0.940044	  0.936446	  0.944085	     
10398	 40.758272	 40.705854	 41.440653	 40.855815	     	  0.950153	  0.942911	  0.938791	  0.947053	     
10399	 39.894031	 39.979899	 40.876283	 40.057766	     	  0.945924	  0.938154	  0.934964	  0.942802	     
10400	 41.048081	 40.670692	 41.407222	 41.039826	     	  0.950754	  0.941009	  0.937747	  0.946962	     
10401	 39.877683	 40.024495	 40.957769	 40.065105	     	  0.945669	  0.938335	  0.935669	  0.942780	     
10402	 40.802897	 40.749183	 41.517072	 40.904834	     	  0.949831	  0.942278	  0.939325	  0.946821	     
10403	 39.966875	 40.090871	 41.041212	 40.149670	     	  0.945964	  0.938152	  0.936516	  0.943087	     
10404	 41.047501	 40.778361	 41.535454	 41.078257	     	  0.949786	  0.940686	  0.938374	  0.946367	     
10405	 40.064729	 40.262780	 41.163024	 40.263200	     	  0.946536	  0.939715	  0.937532	  0.943899	     
10406	 40.860390	 40.899105	 41.663789	 40.991003	     	  0.949497	  0.942936	  0.940474	  0.946900	     
10407	 40.058366	 40.273084	 41.165408	 40.260796	     	  0.945647	  0.938701	  0.937495	  0.943131	     
10408	 41.074347	 40.828346	 41.616586	 41.117334	     	  0.949606	  0.940569	  0.939246	  0.946373	     
10409	 44.311036	 45.648814	 45.296989	 44.663890	     	  0.977735	  0.985883	  0.985823	  0.980441	     
10410	 45.639360	 46.271363	 46.058057	 45.807111	     	  0.980093	  0.986411	  0.986380	  0.982194	     
10411	 45.587160	 46.341262	 45.989558	 45.770402	     	  0.981200	  0.987563	  0.987496	  0.983309	     
10412	 46.338998	 46.835037	 46.591244	 46.459628	     	  0.981742	  0.987666	  0.987638	  0.983712	     
10413	 45.953025	 46.733585	 46.424803	 46.151054	     	  0.982067	  0.988307	  0.987941	  0.984086	     
10414	 46.518508	 47.075051	 46.727596	 46.641310	     	  0.982161	  0.987515	  0.987186	  0.983891	     
10415	 46.907185	 47.542968	 47.179729	 47.052179	     	  0.983087	  0.988490	  0.988008	  0.984808	     
10416	 48.808578	 49.523162	 49.323285	 49.003604	     	  0.987215	  0.991001	  0.990699	  0.988427	     
10417	 46.614517	 47.951940	 47.375264	 46.934153	     	  0.984528	  0.990579	  0.989886	  0.986429	     
10418	 46.717773	 47.590577	 47.235473	 46.936301	     	  0.983705	  0.988945	  0.988413	  0.985363	     
10419	 46.340104	 47.327090	 46.864134	 46.575805	     	  0.983298	  0.989860	  0.988943	  0.985332	     
10420	 47.253396	 48.022748	 47.566917	 47.424650	     	  0.984539	  0.989578	  0.988752	  0.986081	     
10421	 46.497396	 47.346964	 46.979786	 46.707077	     	  0.983952	  0.990057	  0.989176	  0.985840	     
10422	 46.629048	 47.271135	 46.974737	 46.786738	     	  0.983151	  0.988863	  0.988080	  0.984924	     
10423	 46.386593	 47.258349	 46.874146	 46.600267	     	  0.983701	  0.990311	  0.989302	  0.985736	     
10424	 46.898353	 47.751661	 47.274862	 47.091825	     	  0.983282	  0.989321	  0.988336	  0.985131	     
10425	 46.229533	 47.239490	 46.764864	 46.470209	     	  0.983023	  0.990031	  0.988936	  0.985177	     
10426	 46.436867	 47.618854	 47.126546	 46.724964	     	  0.982075	  0.989427	  0.988453	  0.984364	     
10427	 46.078939	 47.330643	 46.682042	 46.363134	     	  0.982256	  0.989737	  0.988563	  0.984554	     
10428	 46.382840	 47.560873	 47.084180	 46.672170	     	  0.981760	  0.988682	  0.987994	  0.983953	     
10429	 46.159669	 47.614136	 46.850488	 46.483919	     	  0.982336	  0.989973	  0.989102	  0.984737	     
10430	 46.552612	 47.919286	 47.171896	 46.854477	     	  0.982540	  0.989837	  0.988799	  0.984800	     
10431	 46.350102	 47.702332	 46.960457	 46.648697	     	  0.982980	  0.990535	  0.989415	  0.985312	     
10432	 46.678621	 47.976247	 47.337414	 46.977503	     	  0.982759	  0.989410	  0.988720	  0.984861	     
10433	 46.404674	 47.860998	 47.087123	 46.727880	     	  0.983348	  0.990753	  0.989672	  0.985636	     
10434	 46.640144	 48.108718	 47.360000	 46.970641	     	  0.983036	  0.990511	  0.989465	  0.985353	     
10435	 46.430186	 47.936948	 47.069385	 46.753161	     	  0.983427	  0.990890	  0.989926	  0.985754	     
10436	 47.049090	 48.336818	 47.600256	 47.329979	     	  0.983832	  0.990336	  0.989344	  0.985835	     
10437	 46.556547	 47.956758	 47.153254	 46.859263	     	  0.983759	  0.991146	  0.989975	  0.986026	     
10438	 46.871798	 48.165635	 47.454613	 47.158436	     	  0.983717	  0.990915	  0.989712	  0.985916	     
10439	 46.529511	 47.728308	 47.079357	 46.798334	     	  0.983341	  0.991192	  0.990007	  0.985760	     
10440	 47.081103	 48.368567	 47.575910	 47.353083	     	  0.983940	  0.990404	  0.989421	  0.985931	     
10441	 46.785078	 48.050711	 47.299171	 47.057217	     	  0.984296	  0.991336	  0.990022	  0.986423	     
10442	 46.754754	 48.172979	 47.399131	 47.067192	     	  0.983164	  0.990793	  0.989648	  0.985516	     
10443	 46.616328	 47.976085	 47.198695	 46.911552	     	  0.983400	  0.991304	  0.990158	  0.985844	     
10444	 46.963197	 48.401665	 47.546372	 47.268733	     	  0.983060	  0.990756	  0.989408	  0.985401	     
10445	 46.609221	 47.875098	 47.213347	 46.895462	     	  0.983266	  0.991203	  0.990304	  0.985762	     
10446	 46.801846	 48.137133	 47.507661	 47.112885	     	  0.982953	  0.990812	  0.989841	  0.985411	     
10447	 46.445392	 47.786145	 47.130783	 46.754035	     	  0.982742	  0.990931	  0.990021	  0.985320	     
10448	 46.579008	 48.181244	 47.365033	 46.936475	     	  0.982241	  0.990230	  0.988852	  0.984674	     
10449	 46.478997	 47.724637	 47.091210	 46.763792	     	  0.982724	  0.990814	  0.989803	  0.985252	     
10450	 46.706148	 48.068554	 47.401128	 47.019096	     	  0.982799	  0.990461	  0.989428	  0.985181	     
10451	 46.552919	 47.731150	 46.950506	 46.794844	     	  0.982956	  0.990843	  0.989589	  0.985376	     
10452	 46.472200	 48.065731	 47.326464	 46.838810	     	  0.981428	  0.989919	  0.988566	  0.984033	     
10453	 41.731472	 42.515932	 43.951898	 42.161407	     	  0.978919	  0.973069	  0.972045	  0.976798	     
10454	 42.770299	 43.028442	 44.182390	 43.020031	     	  0.980654	  0.974240	  0.972428	  0.978214	     
10455	 43.277753	 43.088198	 44.273534	 43.395350	     	  0.982870	  0.975521	  0.973865	  0.980145	     
10456	 43.837711	 43.183770	 44.198878	 43.778256	     	  0.981983	  0.974228	  0.972459	  0.979103	     
10457	 43.819928	 43.445444	 44.585858	 43.872088	     	  0.983763	  0.976833	  0.975067	  0.981158	     
10458	 43.514869	 43.607747	 44.737965	 43.712262	     	  0.981935	  0.976531	  0.974784	  0.979842	     
10459	 43.313627	 43.497223	 44.702850	 43.547955	     	  0.982026	  0.976715	  0.975169	  0.979998	     
10460	 43.491481	 43.601043	 44.803805	 43.703365	     	  0.978860	  0.974575	  0.973454	  0.977245	     
10461	 43.138238	 43.815264	 45.046181	 43.516023	     	  0.979839	  0.976536	  0.975658	  0.978592	     
10462	 43.308649	 43.769119	 45.083416	 43.636335	     	  0.976456	  0.973958	  0.973907	  0.975615	     
10463	 43.221990	 43.857356	 45.293901	 43.612135	     	  0.974923	  0.973830	  0.974614	  0.974690	     
10464	 47.076039	 46.878439	 47.974364	 47.178802	     	  0.986282	  0.982454	  0.982694	  0.985046	     
10465	 42.123924	 42.824301	 44.926652	 42.601214	     	  0.970695	  0.967992	  0.974098	  0.970812	     
10466	 41.490107	 41.364256	 43.461558	 41.739988	     	  0.962715	  0.954952	  0.967988	  0.962300	     
10467	 35.278793	 36.474413	 39.244249	 35.933279	     	  0.919800	  0.891826	  0.930098	  0.916854	     
10468	 47.499201	 46.640175	 47.911154	 47.407370	     	  0.987375	  0.988748	  0.989724	  0.987995	     
10469	 47.641162	 46.685482	 47.956412	 47.515513	     	  0.987847	  0.988961	  0.989891	  0.988373	     
10470	 47.697497	 46.713681	 47.960003	 47.558184	     	  0.987911	  0.989072	  0.989909	  0.988438	     
10471	 47.917363	 46.705033	 47.967629	 47.698240	     	  0.988901	  0.989370	  0.990164	  0.989190	     
10472	 47.948916	 47.160370	 48.369231	 47.872254	     	  0.988321	  0.990246	  0.991019	  0.989091	     
10473	 47.229303	 46.161090	 47.664642	 47.098489	     	  0.987531	  0.988557	  0.989992	  0.988112	     
10474	 47.996325	 46.589170	 47.851443	 47.704799	     	  0.988171	  0.988833	  0.990125	  0.988607	     
10475	 47.235159	 45.836562	 47.131502	 46.952095	     	  0.987400	  0.987796	  0.989346	  0.987790	     
10476	 47.817535	 46.585976	 47.701876	 47.567988	     	  0.987224	  0.988212	  0.989613	  0.987787	     
10477	 45.220908	 44.038895	 45.215862	 44.999395	     	  0.981436	  0.980444	  0.983366	  0.981593	     
10478	 45.763544	 44.688978	 45.768078	 45.565679	     	  0.981948	  0.981559	  0.983386	  0.982123	     
10479	 43.846960	 43.281418	 44.408956	 43.834168	     	  0.977044	  0.977473	  0.979951	  0.977600	     
10480	 45.790227	 45.076402	 45.869939	 45.675610	     	  0.981675	  0.982673	  0.984400	  0.982295	     
10481	 44.093684	 44.084677	 44.902029	 44.216840	     	  0.974746	  0.979173	  0.981594	  0.976625	     
10482	 44.773723	 44.930058	 45.639514	 44.933027	     	  0.975953	  0.981213	  0.983127	  0.978025	     
10483	 44.306848	 44.579885	 45.328456	 44.507230	     	  0.975239	  0.981189	  0.983327	  0.977579	     
10484	 45.061569	 45.764039	 46.166266	 45.341036	     	  0.977109	  0.983949	  0.985085	  0.979578	     
10485	 44.753495	 45.410197	 46.049016	 45.051777	     	  0.977084	  0.983614	  0.985066	  0.979503	     
10486	 45.218442	 45.820616	 46.277471	 45.476294	     	  0.977779	  0.984176	  0.985377	  0.980111	     
10487	 44.718549	 45.541543	 46.063476	 45.048492	     	  0.976811	  0.983772	  0.984977	  0.979332	     
10488	 45.068070	 45.752983	 46.203743	 45.349131	     	  0.977048	  0.983772	  0.984845	  0.979469	     
10489	 44.872530	 45.727512	 46.154941	 45.198908	     	  0.977290	  0.984571	  0.985354	  0.979848	     
10490	 45.446807	 46.118598	 46.483369	 45.712177	     	  0.978513	  0.985141	  0.986000	  0.980866	     
10491	 44.844433	 45.776854	 46.054025	 45.172317	     	  0.977148	  0.984909	  0.985689	  0.979865	     
10492	 45.546917	 46.040481	 46.451958	 45.766284	     	  0.978291	  0.985008	  0.985825	  0.980666	     
10493	 44.682431	 45.341244	 45.742026	 44.949035	     	  0.976976	  0.984115	  0.984715	  0.979456	     
10494	 45.026403	 45.341121	 45.772812	 45.194511	     	  0.977680	  0.983392	  0.983748	  0.979643	     
10495	 44.033297	 44.701496	 45.274202	 44.326064	     	  0.975264	  0.981885	  0.982276	  0.977536	     
10496	 44.838965	 45.263037	 45.661487	 45.035574	     	  0.976835	  0.982494	  0.982921	  0.978793	     
10497	 44.363157	 45.188115	 45.736283	 44.697102	     	  0.975938	  0.983240	  0.983857	  0.978475	     
10498	 44.728365	 45.522713	 45.994899	 45.043619	     	  0.976532	  0.983629	  0.984454	  0.979035	     
10499	 44.739251	 45.650806	 46.100613	 45.084427	     	  0.976942	  0.984178	  0.985014	  0.979493	     
10500	 45.036582	 45.973843	 46.326135	 45.375962	     	  0.976776	  0.984293	  0.985133	  0.979421	     
10501	 45.045207	 45.935060	 46.271565	 45.369166	     	  0.977782	  0.984837	  0.985465	  0.980239	     
10502	 45.128875	 46.025922	 46.345880	 45.452618	     	  0.977542	  0.984798	  0.985375	  0.980057	     
10503	 44.973300	 45.886831	 46.231412	 45.305005	     	  0.977438	  0.984518	  0.985082	  0.979892	     
10504	 45.458930	 46.107106	 46.502208	 45.721644	     	  0.978475	  0.984601	  0.985318	  0.980636	     
10505	 45.079790	 45.861678	 46.212525	 45.375037	     	  0.978754	  0.985041	  0.985502	  0.980927	     
10506	 45.451807	 45.936162	 46.188439	 45.645369	     	  0.978996	  0.984681	  0.985054	  0.980953	     
10507	 44.968765	 45.652614	 45.617684	 45.179722	     	  0.977945	  0.984764	  0.984663	  0.980201	     
10508	 46.025195	 46.211264	 46.461542	 46.125901	     	  0.980616	  0.985525	  0.985914	  0.982317	     
10509	 45.095713	 45.371406	 45.578102	 45.218034	     	  0.979123	  0.983995	  0.983896	  0.980730	     
10510	 45.805287	 45.601202	 45.989241	 45.800482	     	  0.980882	  0.983873	  0.984373	  0.981962	     
10511	 45.491707	 45.573748	 46.085490	 45.599065	     	  0.979455	  0.983094	  0.983231	  0.980691	     
10512	 48.576694	 49.234620	 49.412368	 48.811373	     	  0.986989	  0.989321	  0.989351	  0.987771	     
10513	 45.425892	 46.904076	 46.790323	 45.849896	     	  0.980436	  0.987146	  0.986622	  0.982586	     
10514	 46.884842	 47.996514	 47.997611	 47.224887	     	  0.983834	  0.988299	  0.988040	  0.985279	     
10515	 45.649919	 46.746948	 46.519493	 45.953179	     	  0.981038	  0.986388	  0.986325	  0.982811	     
10516	 46.860564	 47.967202	 48.014453	 47.205618	     	  0.983111	  0.987571	  0.987622	  0.984606	     
10517	 45.586054	 46.942502	 46.682192	 45.957095	     	  0.980955	  0.986757	  0.986351	  0.982822	     
10518	 45.351176	 46.584684	 46.437156	 45.704256	     	  0.979203	  0.985604	  0.985406	  0.981303	     
10519	 45.331870	 46.529349	 46.430049	 45.681743	     	  0.979808	  0.985708	  0.985117	  0.981676	     
10520	 46.360663	 47.394341	 47.371576	 46.675423	     	  0.982147	  0.986599	  0.986802	  0.983664	     
10521	 45.508452	 46.641525	 46.635821	 45.853512	     	  0.980379	  0.985784	  0.985583	  0.982147	     
10522	 46.010291	 47.003108	 46.929795	 46.306178	     	  0.981469	  0.986213	  0.986033	  0.983020	     
10523	 44.714423	 46.050407	 45.836414	 45.086374	     	  0.977864	  0.984888	  0.984338	  0.980114	     
10524	 46.454464	 47.381851	 47.474050	 46.755279	     	  0.982467	  0.986699	  0.986536	  0.983850	     
10525	 45.176759	 45.898796	 45.834330	 45.394707	     	  0.980008	  0.984519	  0.984438	  0.981498	     
10526	 45.768517	 46.610647	 46.670870	 46.040224	     	  0.980604	  0.985197	  0.984915	  0.982088	     
10527	 44.910638	 46.096605	 46.039228	 45.263182	     	  0.978689	  0.984728	  0.984232	  0.980619	     
10528	 45.695415	 46.770918	 46.804245	 46.029846	     	  0.979925	  0.985471	  0.985161	  0.981722	     
10529	 45.406199	 46.323239	 46.267930	 45.682881	     	  0.980047	  0.985353	  0.984587	  0.981688	     
10530	 45.614299	 46.483742	 46.346236	 45.864984	     	  0.980443	  0.985007	  0.984943	  0.981953	     
10531	 45.248207	 46.181578	 46.297814	 45.554114	     	  0.979360	  0.984727	  0.984550	  0.981120	     
10532	 46.255182	 47.425914	 47.386464	 46.606002	     	  0.981454	  0.986762	  0.986583	  0.983194	     
10533	 45.443675	 46.697216	 46.667824	 45.818676	     	  0.980452	  0.986217	  0.985984	  0.982335	     
10534	 45.539243	 47.060439	 47.034809	 45.986241	     	  0.979432	  0.986075	  0.985877	  0.981614	     
10535	 44.859485	 46.717498	 46.750672	 45.399146	     	  0.977206	  0.985492	  0.985343	  0.979943	     
10536	 45.265709	 47.078896	 47.002656	 45.780727	     	  0.977804	  0.985599	  0.985430	  0.980374	     
10537	 45.181601	 46.966803	 46.911668	 45.692285	     	  0.978291	  0.985833	  0.985625	  0.980770	     
10538	 45.401556	 47.038240	 47.000563	 45.876860	     	  0.978413	  0.985859	  0.985594	  0.980851	     
10539	 45.134816	 46.865029	 46.913269	 45.644679	     	  0.977777	  0.985670	  0.985482	  0.980377	     
10540	 45.303722	 47.217167	 47.140170	 45.843434	     	  0.977410	  0.985864	  0.985523	  0.980171	     
10541	 45.160825	 46.699011	 46.873174	 45.637816	     	  0.977850	  0.985483	  0.985292	  0.980362	     
10542	 45.297295	 46.992775	 46.962237	 45.788497	     	  0.977828	  0.985738	  0.985376	  0.980404	     
10543	 45.034427	 46.928283	 46.886597	 45.573695	     	  0.977441	  0.985634	  0.985225	  0.980104	     
10544	 45.425727	 47.160290	 47.086979	 45.921376	     	  0.978098	  0.985848	  0.985424	  0.980610	     
10545	 44.995436	 46.940871	 46.860393	 45.542540	     	  0.977892	  0.986040	  0.985678	  0.980548	     
10546	 44.955209	 46.797164	 46.749830	 45.480991	     	  0.977332	  0.985683	  0.985365	  0.980063	     
10547	 45.128759	 46.935931	 46.821829	 45.637490	     	  0.978213	  0.985718	  0.985284	  0.980642	     
10548	 45.184170	 47.044290	 46.918963	 45.704690	     	  0.977121	  0.985484	  0.985049	  0.979836	     
10549	 45.045612	 46.938419	 46.855812	 45.579560	     	  0.977498	  0.985597	  0.985143	  0.980122	     
10550	 45.325136	 46.904480	 46.903539	 45.790431	     	  0.977986	  0.985466	  0.985166	  0.980429	     
10551	 45.169028	 46.930971	 46.863752	 45.672353	     	  0.977953	  0.985570	  0.985127	  0.980418	     
10552	 45.412383	 47.062541	 47.000247	 45.887967	     	  0.977914	  0.985571	  0.985170	  0.980400	     
10553	 45.381387	 47.040032	 46.967694	 45.857849	     	  0.979620	  0.986080	  0.985653	  0.981702	     
10554	 45.648613	 46.806764	 46.678107	 45.983383	     	  0.980117	  0.985618	  0.985010	  0.981849	     
10555	 44.664328	 45.746669	 45.367316	 44.940785	     	  0.978659	  0.983406	  0.982214	  0.980042	     
10556	 46.192878	 47.003470	 46.936122	 46.436689	     	  0.981173	  0.985568	  0.984703	  0.982494	     
10557	 45.171085	 46.503251	 46.199713	 45.529314	     	  0.979486	  0.984968	  0.983555	  0.981078	     
10558	 45.906147	 46.936300	 46.964785	 46.227152	     	  0.980463	  0.985254	  0.984575	  0.981947	     
10559	 45.460059	 46.950289	 46.936682	 45.900531	     	  0.978379	  0.984998	  0.984327	  0.980473	     
10560	 47.949711	 49.236219	 49.461609	 48.367557	     	  0.985670	  0.988903	  0.989184	  0.986795	     
10561	 46.688158	 48.990204	 48.876039	 47.315647	     	  0.983680	  0.989177	  0.989089	  0.985498	     
10562	 46.676599	 48.887652	 48.845138	 47.291428	     	  0.983214	  0.988941	  0.988819	  0.985103	     
10563	 46.013554	 48.633441	 48.386861	 46.697266	     	  0.981796	  0.988808	  0.988417	  0.984068	     
10564	 46.941635	 48.782898	 48.787670	 47.473697	     	  0.982727	  0.989041	  0.988630	  0.984763	     
10565	 46.676177	 47.598025	 47.516088	 46.950364	     	  0.983251	  0.988202	  0.987591	  0.984799	     
10566	 47.584552	 48.432815	 48.526281	 47.862810	     	  0.985879	  0.989234	  0.988639	  0.986898	     
10567	 47.657011	 48.049132	 47.868421	 47.754989	     	  0.987015	  0.989157	  0.988583	  0.987634	     
10568	 48.698316	 49.285208	 49.620191	 48.934554	     	  0.988877	  0.990721	  0.990478	  0.989451	     
10569	 49.116978	 49.661098	 50.270507	 49.378789	     	  0.989714	  0.991513	  0.991473	  0.990307	     
10570	 49.118639	 49.657262	 50.315009	 49.385381	     	  0.989755	  0.991534	  0.991516	  0.990345	     
10571	 49.124264	 49.662731	 50.317101	 49.390506	     	  0.989783	  0.991539	  0.991531	  0.990367	     
10572	 49.101902	 49.647451	 50.324064	 49.373189	     	  0.989753	  0.991515	  0.991495	  0.990337	     
10573	 49.098051	 49.655405	 50.333333	 49.372938	     	  0.989752	  0.991547	  0.991519	  0.990346	     
10574	 45.761591	 44.392290	 45.075930	 45.386206	     	  0.990130	  0.986158	  0.984625	  0.988551	     
10575	 46.030094	 44.574828	 45.171914	 45.605296	     	  0.990291	  0.986317	  0.984762	  0.988707	     
10576	 46.299414	 44.729443	 45.285683	 45.821221	     	  0.990444	  0.986444	  0.984903	  0.988854	     
10577	 46.441194	 44.794815	 45.327792	 45.927617	     	  0.990769	  0.986704	  0.985128	  0.989151	     
10578	 46.526483	 44.785002	 45.365193	 45.982994	     	  0.990782	  0.986629	  0.985092	  0.989142	     
10579	 46.486198	 44.737183	 45.298546	 45.935978	     	  0.990772	  0.986521	  0.984999	  0.989102	     
10580	 46.543410	 44.683471	 45.295366	 45.956926	     	  0.990709	  0.986398	  0.984912	  0.989025	     
10581	 46.680909	 44.827398	 45.367999	 46.083190	     	  0.990962	  0.986740	  0.985144	  0.989289	     
10582	 46.887039	 44.926263	 45.464043	 46.243485	     	  0.991112	  0.986889	  0.985283	  0.989436	     
10583	 46.837738	 44.917108	 45.451318	 46.210498	     	  0.991110	  0.986850	  0.985231	  0.989420	     
10584	 46.917803	 44.948419	 45.499120	 46.273164	     	  0.991067	  0.986813	  0.985183	  0.989378	     
10585	 46.987439	 45.027871	 45.520719	 46.335402	     	  0.991255	  0.987017	  0.985302	  0.989557	     
10586	 47.122075	 45.090141	 45.585042	 46.439459	     	  0.991293	  0.986997	  0.985294	  0.989578	     
10587	 46.953099	 45.010030	 45.506718	 46.308857	     	  0.991229	  0.986863	  0.985171	  0.989491	     
10588	 46.972977	 44.958213	 45.506119	 46.308420	     	  0.991123	  0.986639	  0.984934	  0.989344	     
10589	 46.934727	 44.974205	 45.495201	 46.287928	     	  0.991292	  0.986820	  0.985047	  0.989506	     
10590	 47.048600	 45.059427	 45.563234	 46.386128	     	  0.991287	  0.986799	  0.985077	  0.989504	     
10591	 46.825043	 44.986547	 45.509100	 46.230065	     	  0.991138	  0.986622	  0.984961	  0.989356	     
10592	 46.881586	 44.945577	 45.554721	 46.262637	     	  0.991034	  0.986428	  0.984805	  0.989228	     
10593	 46.777702	 44.950577	 45.509585	 46.194619	     	  0.991156	  0.986557	  0.984820	  0.989333	     
10594	 46.845543	 44.858385	 45.525199	 46.216272	     	  0.991125	  0.986392	  0.984763	  0.989276	     
10595	 46.674864	 44.790764	 45.453710	 46.088168	     	  0.990999	  0.986270	  0.984659	  0.989154	     
10596	 46.793538	 44.943944	 45.593567	 46.218657	     	  0.990913	  0.986236	  0.984664	  0.989092	     
10597	 46.870776	 44.998989	 45.573325	 46.272014	     	  0.991126	  0.986369	  0.984744	  0.989269	     
10598	 46.845813	 45.000815	 45.623724	 46.267692	     	  0.991027	  0.986310	  0.984701	  0.989187	     
10599	 46.684107	 45.030007	 45.605110	 46.175418	     	  0.990973	  0.986402	  0.984816	  0.989185	     
10600	 46.811210	 45.328636	 45.932843	 46.376908	     	  0.990912	  0.986673	  0.985147	  0.989245	     
10601	 46.787794	 45.589706	 46.047082	 46.437742	     	  0.990981	  0.987154	  0.985616	  0.989449	     
10602	 46.929214	 45.767592	 46.238012	 46.595527	     	  0.990942	  0.987408	  0.985899	  0.989512	     
