Frame	 PSNR-Y 	 PSNR-U 	 PSNR-V 	 PSNR-All 	 Frame	  SSIM-Y	  SSIM-U	  SSIM-V	  SSIM-All	 Frame 
11082	 59.053578	 61.855794	 59.644067	 59.513234	     	  0.999124	  0.999572	  0.999341	  0.999235	     
11083	 71.035173	 81.280716	 78.528842	 72.509773	     	  0.999900	  0.999993	  0.999986	  0.999930	     
11084	 53.625767	 58.439961	 59.968800	 54.815573	     	  0.994962	  0.998764	  0.999350	  0.996327	     
11085	 53.670773	 58.133988	 61.022111	 54.879956	     	  0.993120	  0.998209	  0.999226	  0.994986	     
11086	 57.464550	 59.675995	 60.209833	 58.142828	     	  0.996481	  0.998056	  0.998380	  0.997060	     
11087	 53.815274	 56.345219	 57.783415	 54.642394	     	  0.992350	  0.996024	  0.997434	  0.993810	     
11088	 52.602504	 54.727495	 56.099669	 53.342483	     	  0.991273	  0.994870	  0.996836	  0.992800	     
11089	 48.024865	 51.489860	 52.835920	 49.011564	     	  0.979935	  0.991125	  0.994845	  0.984285	     
11090	 47.574942	 50.323231	 52.271673	 48.480993	     	  0.976890	  0.986677	  0.992271	  0.981085	     
11091	 46.760624	 49.345391	 50.853785	 47.603874	     	  0.976868	  0.985583	  0.991272	  0.980721	     
11092	 48.859964	 49.676856	 51.148230	 49.302308	     	  0.983275	  0.984680	  0.989547	  0.984555	     
11093	 44.249119	 46.738635	 48.808694	 45.116563	     	  0.970087	  0.977083	  0.986791	  0.974037	     
11094	 43.498305	 45.866898	 48.281730	 44.367222	     	  0.966421	  0.970649	  0.983046	  0.969897	     
11095	 42.655663	 44.476509	 46.953949	 43.422176	     	  0.964432	  0.965314	  0.979419	  0.967077	     
11096	 43.867363	 44.825128	 46.757273	 44.392907	     	  0.968303	  0.965306	  0.975251	  0.968962	     
11097	 40.788109	 42.784986	 45.345301	 41.595948	     	  0.958608	  0.953858	  0.970499	  0.959798	     
11098	 40.777465	 42.244445	 44.764878	 41.472550	     	  0.958906	  0.949128	  0.965690	  0.958407	     
11099	 39.373999	 41.638826	 43.999527	 40.219705	     	  0.954749	  0.946976	  0.961399	  0.954562	     
11100	 41.781687	 42.295361	 43.846790	 42.151669	     	  0.962754	  0.952510	  0.957861	  0.960231	     
11101	 37.007607	 39.871938	 42.213825	 37.959862	     	  0.939984	  0.930869	  0.946271	  0.939513	     
11102	 36.351997	 38.120836	 40.525770	 37.102364	     	  0.922957	  0.906460	  0.926502	  0.920798	     
11103	 37.245663	 38.453539	 40.643039	 37.854992	     	  0.931703	  0.911894	  0.927979	  0.927780	     
11104	 36.889342	 38.187814	 40.550892	 37.534316	     	  0.924488	  0.907855	  0.927212	  0.922170	     
11105	 38.671441	 39.960818	 41.870051	 39.274661	     	  0.951139	  0.932964	  0.939138	  0.946110	     
11106	 39.444496	 40.423624	 42.151680	 39.955234	     	  0.954398	  0.938300	  0.941089	  0.949497	     
11107	 38.722918	 40.311865	 42.110409	 39.384672	     	  0.952841	  0.936919	  0.941198	  0.948247	     
11108	 40.163031	 40.535091	 42.142422	 40.500162	     	  0.956268	  0.938681	  0.940967	  0.950786	     
11109	 39.191181	 40.545528	 42.362544	 39.801077	     	  0.956590	  0.940039	  0.943804	  0.951701	     
11110	 40.395808	 41.076892	 42.688283	 40.817566	     	  0.961204	  0.945214	  0.946034	  0.956011	     
11111	 39.661972	 40.679006	 42.572973	 40.198446	     	  0.959749	  0.941629	  0.946136	  0.954460	     
11112	 40.930967	 41.283673	 42.879450	 41.261354	     	  0.962780	  0.946802	  0.947591	  0.957586	     
11113	 40.104360	 40.773846	 42.760052	 40.562194	     	  0.962947	  0.943373	  0.948160	  0.957220	     
11114	 40.549266	 41.486798	 43.069563	 41.034631	     	  0.964169	  0.948732	  0.949408	  0.959136	     
11115	 40.069203	 40.898984	 42.874230	 40.566950	     	  0.963620	  0.944822	  0.949299	  0.958100	     
11116	 41.499833	 41.876433	 43.333170	 41.820783	     	  0.966580	  0.951891	  0.951342	  0.961592	     
11117	 39.876753	 41.033082	 42.998044	 40.453673	     	  0.963291	  0.945659	  0.949762	  0.958097	     
11118	 40.791494	 41.480134	 43.179894	 41.224731	     	  0.965350	  0.949257	  0.950686	  0.960224	     
11119	 39.752472	 41.132309	 43.045530	 40.377051	     	  0.963248	  0.946425	  0.950158	  0.958263	     
11120	 41.333493	 41.733887	 43.355399	 41.680135	     	  0.966324	  0.950889	  0.951657	  0.961307	     
11121	 40.558734	 41.536434	 43.277876	 41.070460	     	  0.966669	  0.949363	  0.951700	  0.961290	     
11122	 41.445673	 41.894357	 43.449320	 41.798150	     	  0.968131	  0.952215	  0.952652	  0.962899	     
11123	 40.840232	 41.653511	 43.352635	 41.305887	     	  0.967206	  0.950337	  0.952416	  0.961929	     
11124	 41.662586	 41.956379	 43.490305	 41.969142	     	  0.967740	  0.952658	  0.952759	  0.962730	     
11125	 40.449782	 41.355926	 43.250282	 40.958788	     	  0.966057	  0.948267	  0.951877	  0.960729	     
11126	 40.996162	 41.577498	 43.311461	 41.404565	     	  0.966880	  0.950080	  0.951746	  0.961558	     
11127	 39.965435	 41.121889	 43.132798	 40.546626	     	  0.964483	  0.946405	  0.950989	  0.959221	     
11128	 41.640925	 41.932938	 43.490411	 41.949734	     	  0.967859	  0.952533	  0.952604	  0.962762	     
11129	 39.828478	 40.818793	 42.936492	 40.379559	     	  0.963897	  0.944078	  0.949898	  0.958261	     
11130	 40.639084	 41.259977	 43.113337	 41.070624	     	  0.965736	  0.947518	  0.950403	  0.960144	     
11131	 39.624950	 40.589545	 42.836328	 40.181598	     	  0.963002	  0.941624	  0.949132	  0.957128	     
11132	 41.195962	 41.613129	 43.331148	 41.558058	     	  0.966434	  0.950211	  0.951421	  0.961228	     
11133	 40.029100	 40.866767	 42.998476	 40.543899	     	  0.964247	  0.944339	  0.949937	  0.958544	     
11134	 41.175301	 41.609238	 43.299660	 41.538950	     	  0.966474	  0.950125	  0.951088	  0.961185	     
11135	 41.327582	 41.600014	 43.259161	 41.642617	     	  0.967224	  0.950061	  0.951069	  0.961671	     
11136	 45.956838	 45.497608	 46.270304	 45.926615	     	  0.984296	  0.975304	  0.971549	  0.980673	     
11137	 41.796000	 42.200699	 44.658757	 42.230872	     	  0.976445	  0.960629	  0.965432	  0.971974	     
11138	 41.755921	 42.972213	 44.939221	 42.347262	     	  0.975397	  0.963791	  0.964903	  0.971713	     
11139	 40.973564	 41.578380	 44.193810	 41.474460	     	  0.973315	  0.955266	  0.961839	  0.968394	     
11140	 42.182292	 42.920869	 44.831762	 42.650393	     	  0.975658	  0.963322	  0.963473	  0.971571	     
11141	 40.540186	 41.231324	 43.819342	 41.060247	     	  0.971716	  0.952031	  0.958920	  0.966302	     
11142	 41.002930	 41.805129	 43.975145	 41.512490	     	  0.972009	  0.955674	  0.958815	  0.967088	     
11143	 40.106899	 40.896359	 43.499561	 40.652504	     	  0.969609	  0.948525	  0.956218	  0.963863	     
11144	 41.186707	 41.762337	 44.006513	 41.645662	     	  0.971655	  0.955017	  0.958107	  0.966624	     
11145	 40.029160	 40.648893	 43.232474	 40.530968	     	  0.969002	  0.945548	  0.953925	  0.962580	     
11146	 40.446196	 40.915468	 43.312017	 40.892131	     	  0.969635	  0.947484	  0.953792	  0.963302	     
11147	 39.921097	 40.491044	 43.052112	 40.408284	     	  0.968307	  0.943426	  0.952361	  0.961503	     
11148	 41.010147	 41.266224	 43.518423	 41.384866	     	  0.970585	  0.950301	  0.954502	  0.964524	     
11149	 39.599397	 40.394546	 42.933878	 40.140831	     	  0.966797	  0.942054	  0.951373	  0.960103	     
11150	 40.350461	 40.593287	 42.944936	 40.731615	     	  0.968498	  0.943331	  0.950538	  0.961310	     
11151	 39.422197	 40.167987	 42.719679	 39.952586	     	  0.965418	  0.939005	  0.949268	  0.958324	     
11152	 40.343069	 40.730393	 43.063147	 40.761229	     	  0.967383	  0.944410	  0.950656	  0.960766	     
11153	 39.374042	 40.054081	 42.615304	 39.888964	     	  0.964663	  0.937455	  0.948296	  0.957400	     
11154	 40.185819	 40.359072	 42.700718	 40.546912	     	  0.966904	  0.940399	  0.948192	  0.959368	     
11155	 39.301545	 40.001151	 42.518586	 39.817439	     	  0.964092	  0.936506	  0.947147	  0.956670	     
11156	 40.190561	 40.553821	 42.822769	 40.595982	     	  0.966019	  0.941725	  0.948414	  0.959036	     
11157	 39.267050	 39.939182	 42.441603	 39.774728	     	  0.963610	  0.935414	  0.946370	  0.956037	     
11158	 40.077668	 40.246906	 42.563264	 40.435079	     	  0.966096	  0.938275	  0.946625	  0.958214	     
11159	 39.231422	 39.897019	 42.398727	 39.737396	     	  0.963338	  0.934315	  0.945618	  0.955548	     
11160	 40.091133	 40.417294	 42.695093	 40.487464	     	  0.965340	  0.939474	  0.946873	  0.957951	     
11161	 39.250147	 39.864893	 42.350014	 39.741790	     	  0.963253	  0.933848	  0.945188	  0.955341	     
11162	 40.007917	 40.173183	 42.438214	 40.358959	     	  0.965616	  0.936929	  0.945091	  0.957414	     
11163	 39.158794	 39.761557	 42.263678	 39.648952	     	  0.962995	  0.932216	  0.943955	  0.954692	     
11164	 40.005569	 40.320566	 42.533933	 40.392373	     	  0.964720	  0.938019	  0.945055	  0.956992	     
11165	 39.148336	 39.751900	 42.211081	 39.634761	     	  0.962594	  0.932122	  0.943364	  0.954310	     
11166	 39.841778	 40.076401	 42.329995	 40.210767	     	  0.964517	  0.935444	  0.943590	  0.956184	     
11167	 39.157574	 39.665352	 42.156726	 39.622440	     	  0.962722	  0.930892	  0.942572	  0.954059	     
11168	 39.939796	 40.223918	 42.402735	 40.314656	     	  0.964216	  0.936905	  0.943436	  0.956201	     
11169	 39.020264	 39.576401	 42.065022	 39.497302	     	  0.961944	  0.929771	  0.941696	  0.953207	     
11170	 39.339032	 39.932896	 42.181446	 39.803125	     	  0.962330	  0.933651	  0.941909	  0.954147	     
11171	 39.041262	 39.500706	 41.991652	 39.493566	     	  0.961761	  0.928756	  0.941042	  0.952807	     
11172	 39.847313	 40.160839	 42.309997	 40.227137	     	  0.963498	  0.936246	  0.942512	  0.955459	     
11173	 39.117137	 39.481559	 41.985495	 39.545756	     	  0.961551	  0.928645	  0.941042	  0.952649	     
11174	 39.352250	 39.977791	 42.210853	 39.823011	     	  0.961859	  0.934015	  0.941900	  0.953892	     
11175	 39.101153	 39.411342	 41.961699	 39.519809	     	  0.961127	  0.927965	  0.940678	  0.952192	     
11176	 39.757824	 40.141984	 42.307717	 40.158462	     	  0.962912	  0.935835	  0.942064	  0.954924	     
11177	 39.212270	 39.464586	 41.995173	 39.613564	     	  0.961544	  0.928406	  0.940831	  0.952569	     
11178	 39.345696	 40.033578	 42.253687	 39.831159	     	  0.961563	  0.934285	  0.941780	  0.953719	     
11179	 39.111445	 39.417925	 41.979043	 39.530136	     	  0.960897	  0.927499	  0.940583	  0.951945	     
11180	 39.717581	 40.138627	 42.310141	 40.128691	     	  0.962528	  0.935247	  0.941774	  0.954522	     
11181	 39.295279	 39.584215	 42.071766	 39.702248	     	  0.961878	  0.929338	  0.940982	  0.952972	     
11182	 39.779753	 40.227755	 42.321472	 40.190173	     	  0.963139	  0.936181	  0.941546	  0.955047	     
11183	 39.492902	 40.342274	 42.537837	 40.016613	     	  0.953563	  0.933196	  0.944013	  0.948577	     
11184	 43.883794	 44.015733	 45.306181	 44.113582	     	  0.975601	  0.963671	  0.964771	  0.971808	     
11185	 39.865893	 41.452699	 43.959683	 40.585745	     	  0.954927	  0.943512	  0.961105	  0.954054	     
11186	 39.867838	 41.338360	 43.730488	 40.553542	     	  0.946543	  0.937351	  0.958748	  0.947045	     
11187	 39.168188	 40.943255	 43.449725	 39.927450	     	  0.936848	  0.932809	  0.960060	  0.940044	     
11188	 39.981857	 41.181891	 43.663714	 40.614260	     	  0.937503	  0.931460	  0.960567	  0.940340	     
11189	 39.287447	 41.234615	 43.677222	 40.076990	     	  0.927763	  0.934629	  0.963308	  0.934831	     
11190	 39.739502	 41.260707	 43.615169	 40.433265	     	  0.927390	  0.933326	  0.962322	  0.934202	     
11191	 39.693351	 41.466268	 43.780592	 40.437638	     	  0.930621	  0.941154	  0.966935	  0.938429	     
11192	 41.078560	 41.150010	 43.318338	 41.393148	     	  0.946625	  0.938880	  0.965015	  0.948399	     
11193	 41.190374	 41.310440	 43.400721	 41.510327	     	  0.954157	  0.939428	  0.963120	  0.953196	     
11194	 41.571170	 41.411986	 43.515667	 41.811948	     	  0.955822	  0.939293	  0.962833	  0.954236	     
11195	 41.466867	 41.379600	 43.527897	 41.733702	     	  0.957279	  0.940717	  0.963881	  0.955619	     
11196	 41.479660	 41.125995	 43.260460	 41.665655	     	  0.954285	  0.936715	  0.961457	  0.952552	     
11197	 41.692839	 41.524533	 43.633455	 41.931511	     	  0.959938	  0.942618	  0.964841	  0.957869	     
11198	 42.030930	 41.751905	 43.801284	 42.229702	     	  0.960625	  0.942732	  0.964454	  0.958281	     
11199	 41.708359	 41.626743	 43.738857	 41.972838	     	  0.960543	  0.943203	  0.965079	  0.958409	     
11200	 41.867520	 41.580517	 43.653820	 42.066654	     	  0.957761	  0.940613	  0.963028	  0.955781	     
11201	 41.544127	 41.595185	 43.744153	 41.850847	     	  0.959365	  0.943375	  0.965408	  0.957707	     
11202	 41.803147	 41.678858	 43.813661	 42.057674	     	  0.959727	  0.942708	  0.964868	  0.957748	     
11203	 41.422183	 41.565707	 43.710045	 41.754522	     	  0.958904	  0.943089	  0.965244	  0.957325	     
11204	 41.518525	 41.530021	 43.683827	 41.814476	     	  0.955809	  0.940567	  0.963635	  0.954573	     
11205	 41.449360	 41.592253	 43.753264	 41.783291	     	  0.958962	  0.944050	  0.965744	  0.957607	     
11206	 41.725929	 41.706408	 43.837082	 42.010450	     	  0.959190	  0.943624	  0.965253	  0.957606	     
11207	 41.353232	 41.583933	 43.760850	 41.713232	     	  0.958690	  0.943977	  0.965715	  0.957409	     
11208	 41.448813	 41.555736	 43.729232	 41.773969	     	  0.955479	  0.941497	  0.963927	  0.954557	     
11209	 41.412240	 41.660751	 43.819854	 41.775293	     	  0.958836	  0.944552	  0.966110	  0.957667	     
11210	 41.760511	 41.758590	 43.911278	 42.052494	     	  0.959477	  0.944308	  0.965706	  0.957987	     
11211	 41.409055	 41.648725	 43.824616	 41.771420	     	  0.958643	  0.944506	  0.965994	  0.957512	     
11212	 41.535720	 41.678120	 43.809806	 41.866398	     	  0.955903	  0.942662	  0.964319	  0.955099	     
11213	 41.457055	 41.742931	 43.864474	 41.826459	     	  0.959171	  0.945683	  0.966283	  0.958108	     
11214	 41.739005	 41.844949	 43.949537	 42.056511	     	  0.959261	  0.945291	  0.965744	  0.958013	     
11215	 41.389383	 41.714863	 43.839604	 41.769940	     	  0.958682	  0.945293	  0.965994	  0.957669	     
11216	 41.531006	 41.722078	 43.854100	 41.875321	     	  0.955898	  0.943185	  0.964436	  0.955202	     
11217	 41.689572	 41.889814	 43.974666	 42.031437	     	  0.960849	  0.946883	  0.966768	  0.959508	     
11218	 42.005496	 42.032265	 44.100231	 42.296452	     	  0.961048	  0.946490	  0.966288	  0.959495	     
11219	 41.723950	 41.893805	 43.997576	 42.059346	     	  0.961019	  0.946628	  0.966613	  0.959552	     
11220	 41.591026	 41.784787	 43.899818	 41.934292	     	  0.956478	  0.943631	  0.964490	  0.955672	     
11221	 41.833708	 41.968369	 44.016062	 42.153175	     	  0.961783	  0.947510	  0.966987	  0.960271	     
11222	 42.071709	 42.123568	 44.180238	 42.368616	     	  0.961614	  0.947450	  0.966763	  0.960111	     
11223	 41.791467	 41.972772	 44.050149	 42.127245	     	  0.961462	  0.947670	  0.967117	  0.960106	     
11224	 41.829455	 41.910211	 44.021629	 42.140562	     	  0.958162	  0.944948	  0.965212	  0.957135	     
11225	 41.897733	 42.026891	 44.105500	 42.218993	     	  0.962149	  0.948168	  0.967470	  0.960706	     
11226	 42.066432	 42.153268	 44.231620	 42.375682	     	  0.961809	  0.947787	  0.967009	  0.960339	     
11227	 41.846498	 42.039044	 44.126313	 42.186474	     	  0.961820	  0.947909	  0.967341	  0.960422	     
11228	 41.828319	 41.994991	 44.124175	 42.165528	     	  0.958339	  0.945615	  0.965756	  0.957455	     
11229	 41.810620	 42.111840	 44.176110	 42.178235	     	  0.961507	  0.948048	  0.967246	  0.960220	     
11230	 41.989687	 42.143766	 44.204116	 42.315998	     	  0.959669	  0.946873	  0.966402	  0.958658	     
11231	 42.451170	 42.344672	 44.405182	 42.702601	     	  0.962655	  0.948310	  0.967237	  0.961028	     
11232	 45.391690	 44.721709	 46.541702	 45.439607	     	  0.977060	  0.966178	  0.976667	  0.975181	     
11233	 43.419867	 44.034740	 46.173451	 43.878703	     	  0.973333	  0.965418	  0.977426	  0.972696	     
11234	 43.443669	 43.948130	 46.175923	 43.882470	     	  0.971626	  0.963847	  0.976805	  0.971193	     
11235	 42.742495	 43.602892	 45.932095	 43.281205	     	  0.969868	  0.962473	  0.976590	  0.969756	     
11236	 43.299318	 43.743665	 45.989865	 43.724086	     	  0.968729	  0.961095	  0.975431	  0.968574	     
11237	 42.647497	 43.332205	 45.708065	 43.146782	     	  0.968577	  0.960306	  0.975831	  0.968408	     
11238	 42.688557	 43.321202	 45.712211	 43.176068	     	  0.967437	  0.959016	  0.975141	  0.967317	     
11239	 42.213832	 42.998643	 45.433490	 42.743462	     	  0.966246	  0.957785	  0.974697	  0.966244	     
11240	 42.452004	 43.035991	 45.449583	 42.929208	     	  0.964133	  0.956185	  0.973522	  0.964373	     
11241	 42.226821	 42.857481	 45.299729	 42.718566	     	  0.965911	  0.956471	  0.974266	  0.965730	     
11242	 42.315897	 42.872850	 45.341425	 42.791291	     	  0.965070	  0.955538	  0.973778	  0.964932	     
11243	 41.938035	 42.624902	 45.155850	 42.451960	     	  0.964109	  0.954504	  0.973634	  0.964095	     
11244	 41.920024	 42.629070	 45.206666	 42.443610	     	  0.960870	  0.953017	  0.972565	  0.961511	     
11245	 42.152612	 42.646815	 45.164943	 42.616458	     	  0.965433	  0.954665	  0.973623	  0.965003	     
11246	 42.345588	 42.815721	 45.292415	 42.799334	     	  0.965077	  0.954663	  0.973303	  0.964713	     
11247	 42.187332	 42.632683	 45.119796	 42.635604	     	  0.965727	  0.954198	  0.973172	  0.965046	     
11248	 42.331664	 42.658999	 45.159931	 42.750166	     	  0.963167	  0.952844	  0.972122	  0.962939	     
11249	 42.286559	 42.620714	 45.084811	 42.703340	     	  0.966129	  0.954179	  0.973132	  0.965304	     
11250	 42.421043	 42.728079	 45.192678	 42.830637	     	  0.965393	  0.953907	  0.972745	  0.964704	     
11251	 42.224285	 42.553284	 45.031050	 42.641009	     	  0.965754	  0.953423	  0.972592	  0.964839	     
11252	 42.313082	 42.569683	 45.102158	 42.715709	     	  0.963017	  0.951941	  0.971690	  0.962617	     
11253	 42.265584	 42.581026	 45.019113	 42.674856	     	  0.966242	  0.953826	  0.972672	  0.965244	     
11254	 42.383109	 42.705323	 45.134025	 42.793280	     	  0.965463	  0.953717	  0.972300	  0.964645	     
11255	 42.238577	 42.565285	 44.990668	 42.649626	     	  0.965915	  0.953239	  0.972367	  0.964878	     
11256	 42.308869	 42.555945	 45.039309	 42.704179	     	  0.962979	  0.951747	  0.971258	  0.962487	     
11257	 42.315022	 42.608296	 45.037957	 42.717531	     	  0.966251	  0.953638	  0.972573	  0.965202	     
11258	 42.541916	 42.747744	 45.157294	 42.918767	     	  0.966101	  0.953625	  0.972294	  0.965054	     
11259	 42.301393	 42.594642	 44.989985	 42.700532	     	  0.966261	  0.953230	  0.972237	  0.965085	     
11260	 42.281873	 42.572414	 45.008037	 42.684231	     	  0.962788	  0.951659	  0.971104	  0.962319	     
11261	 42.343567	 42.608047	 44.987819	 42.733402	     	  0.966503	  0.953321	  0.972304	  0.965273	     
11262	 42.489957	 42.721135	 45.092941	 42.869956	     	  0.965694	  0.953076	  0.972066	  0.964653	     
11263	 42.271450	 42.599827	 44.950146	 42.675592	     	  0.965943	  0.953011	  0.972094	  0.964813	     
11264	 42.265781	 42.525511	 44.979603	 42.661650	     	  0.962632	  0.951143	  0.970917	  0.962098	     
11265	 42.293291	 42.587039	 44.961188	 42.690475	     	  0.965866	  0.953003	  0.972151	  0.964770	     
11266	 42.526216	 42.687972	 45.088772	 42.890117	     	  0.965748	  0.952707	  0.971945	  0.964608	     
11267	 42.225824	 42.540461	 44.934117	 42.630544	     	  0.965718	  0.952464	  0.971935	  0.964545	     
11268	 42.249070	 42.481551	 44.954708	 42.639440	     	  0.962297	  0.950687	  0.970859	  0.961789	     
11269	 42.291726	 42.543935	 44.930796	 42.678939	     	  0.966109	  0.952625	  0.972011	  0.964845	     
11270	 42.502938	 42.621489	 45.054770	 42.858187	     	  0.965705	  0.952275	  0.971728	  0.964470	     
11271	 42.219006	 42.459641	 44.866651	 42.605077	     	  0.965639	  0.952019	  0.971628	  0.964367	     
11272	 42.213872	 42.420432	 44.899771	 42.597819	     	  0.962145	  0.950184	  0.970517	  0.961547	     
11273	 42.253533	 42.492023	 44.897984	 42.638918	     	  0.965748	  0.952145	  0.971732	  0.964478	     
11274	 42.470650	 42.592214	 44.989005	 42.823053	     	  0.965453	  0.951895	  0.971406	  0.964186	     
11275	 42.219266	 42.443247	 44.846422	 42.600431	     	  0.965466	  0.951674	  0.971420	  0.964160	     
11276	 42.181281	 42.401680	 44.857226	 42.566649	     	  0.961920	  0.949884	  0.970245	  0.961302	     
11277	 42.237056	 42.488939	 44.896237	 42.626204	     	  0.965071	  0.951606	  0.971112	  0.963834	     
11278	 42.368934	 42.532411	 44.924113	 42.732394	     	  0.963254	  0.950871	  0.970497	  0.962397	     
11279	 42.610349	 42.637686	 45.011925	 42.934124	     	  0.964716	  0.951727	  0.970818	  0.963568	     
11280	 45.800568	 45.278739	 47.065103	 45.891957	     	  0.978971	  0.969162	  0.977900	  0.977157	     
11281	 44.132746	 44.597849	 46.848161	 44.563405	     	  0.976845	  0.968809	  0.979382	  0.975929	     
11282	 44.283465	 44.547716	 46.899392	 44.670443	     	  0.975887	  0.967518	  0.978978	  0.975007	     
11283	 43.678976	 44.075216	 46.597072	 44.117669	     	  0.974607	  0.965928	  0.978713	  0.973845	     
11284	 43.977776	 44.332840	 46.694861	 44.390211	     	  0.972623	  0.965073	  0.977659	  0.972204	     
11285	 43.225654	 43.764233	 46.313702	 43.703788	     	  0.972222	  0.963818	  0.978016	  0.971787	     
11286	 43.352931	 43.891320	 46.440816	 43.831019	     	  0.971539	  0.963126	  0.977734	  0.971169	     
11287	 42.915685	 43.512145	 46.139172	 43.415509	     	  0.970527	  0.961775	  0.977337	  0.970203	     
11288	 43.079591	 43.763262	 46.351166	 43.597784	     	  0.968314	  0.961386	  0.976837	  0.968580	     
11289	 42.978931	 43.424497	 46.109762	 43.445518	     	  0.970808	  0.960622	  0.976995	  0.970142	     
11290	 43.058333	 43.609510	 46.220881	 43.545294	     	  0.969928	  0.960681	  0.976923	  0.969552	     
11291	 42.848166	 43.282694	 46.003108	 43.315072	     	  0.969928	  0.959370	  0.976608	  0.969282	     
11292	 42.813640	 43.489378	 46.141514	 43.335507	     	  0.966993	  0.958998	  0.976069	  0.967173	     
11293	 42.817825	 43.133479	 45.872259	 43.255467	     	  0.969967	  0.958375	  0.976201	  0.969074	     
11294	 42.927168	 43.381529	 45.998835	 43.389852	     	  0.969558	  0.958846	  0.976199	  0.968880	     
11295	 42.646446	 43.060206	 45.781529	 43.108073	     	  0.969058	  0.957519	  0.975783	  0.968255	     
11296	 42.671060	 43.321329	 46.011997	 43.189958	     	  0.966353	  0.957497	  0.975539	  0.966408	     
11297	 42.742215	 42.992988	 45.733084	 43.162844	     	  0.969803	  0.957014	  0.975718	  0.968657	     
11298	 43.058462	 43.259267	 45.917728	 43.458109	     	  0.969885	  0.957545	  0.975627	  0.968786	     
11299	 42.685052	 42.903773	 45.666842	 43.099272	     	  0.969204	  0.956286	  0.975355	  0.968076	     
11300	 42.606729	 43.228514	 45.920215	 43.118615	     	  0.966015	  0.956687	  0.975116	  0.965977	     
11301	 42.713300	 42.924596	 45.675606	 43.124423	     	  0.969121	  0.956234	  0.975302	  0.968004	     
11302	 43.066603	 43.154557	 45.875627	 43.441592	     	  0.969712	  0.956637	  0.975320	  0.968468	     
11303	 42.758125	 42.850802	 45.584800	 43.135631	     	  0.969922	  0.955908	  0.975140	  0.968456	     
11304	 42.589694	 43.202909	 45.882036	 43.098334	     	  0.965828	  0.956278	  0.974910	  0.965750	     
11305	 42.888659	 42.944999	 45.699724	 43.258196	     	  0.970032	  0.955866	  0.975115	  0.968518	     
11306	 43.011664	 43.057485	 45.756410	 43.372974	     	  0.969024	  0.956095	  0.975091	  0.967881	     
11307	 42.839197	 42.942555	 45.625507	 43.214757	     	  0.969622	  0.955731	  0.974939	  0.968193	     
11308	 42.585617	 43.178338	 45.852056	 43.088637	     	  0.965720	  0.956060	  0.974845	  0.965631	     
11309	 42.472562	 42.945151	 45.662137	 42.948937	     	  0.966977	  0.955149	  0.974638	  0.966282	     
11310	 42.034927	 42.900561	 45.659547	 42.612087	     	  0.963029	  0.954520	  0.974534	  0.963528	     
11311	 41.498717	 42.666917	 45.517753	 42.153296	     	  0.960118	  0.953051	  0.974195	  0.961286	     
11312	 42.664750	 48.705499	 48.030878	 43.876178	     	  0.948302	  0.990671	  0.987503	  0.961897	     
11313	 42.953767	 48.792741	 48.136152	 44.141919	     	  0.950598	  0.990788	  0.987676	  0.963476	     
11314	 43.072553	 48.841229	 48.175501	 44.251341	     	  0.951267	  0.990784	  0.987714	  0.963928	     
11315	 43.081267	 48.826229	 48.151950	 44.256492	     	  0.951441	  0.990737	  0.987658	  0.964027	     
11316	 43.139658	 48.921229	 48.191783	 44.315740	     	  0.951099	  0.990713	  0.987609	  0.963786	     
11317	 43.390538	 48.979862	 48.284228	 44.544316	     	  0.953659	  0.990716	  0.987642	  0.965499	     
11318	 43.594900	 49.030694	 48.321770	 44.727371	     	  0.955162	  0.990713	  0.987691	  0.966509	     
11319	 43.633622	 49.023763	 48.323872	 44.760578	     	  0.955746	  0.990702	  0.987698	  0.966897	     
11320	 43.787942	 49.172300	 48.421388	 44.910344	     	  0.955843	  0.990591	  0.987647	  0.966935	     
11321	 43.849169	 49.182961	 48.444722	 44.965571	     	  0.957295	  0.990669	  0.987758	  0.967935	     
11322	 43.964363	 49.198691	 48.471098	 45.067723	     	  0.958000	  0.990690	  0.987797	  0.968414	     
11323	 43.937170	 49.193177	 48.474960	 45.044279	     	  0.958140	  0.990684	  0.987807	  0.968508	     
11324	 44.064524	 49.246118	 48.525850	 45.160999	     	  0.957762	  0.990672	  0.987841	  0.968260	     
11325	 44.135907	 49.263242	 48.532470	 45.223826	     	  0.959037	  0.990713	  0.987868	  0.969122	     
11326	 44.217453	 49.289198	 48.557621	 45.297285	     	  0.958705	  0.990700	  0.987893	  0.968902	     
11327	 44.300765	 49.302092	 48.579582	 45.371028	     	  0.959183	  0.990714	  0.987896	  0.969224	     
11328	 46.731246	 51.933137	 50.919503	 47.807441	     	  0.972451	  0.992080	  0.989966	  0.978642	     
11329	 46.065056	 51.896476	 50.830293	 47.223786	     	  0.971368	  0.992175	  0.990071	  0.977953	     
11330	 46.102343	 51.923537	 50.864163	 47.260243	     	  0.971168	  0.992233	  0.990121	  0.977837	     
11331	 45.565424	 51.831468	 50.768361	 46.778240	     	  0.969308	  0.992254	  0.990114	  0.976600	     
11332	 46.142628	 51.922453	 50.856907	 47.294690	     	  0.970543	  0.992215	  0.990051	  0.977406	     
11333	 45.296459	 51.757057	 50.602438	 46.525984	     	  0.968227	  0.992243	  0.989968	  0.975853	     
11334	 45.441155	 51.790298	 50.645828	 46.658373	     	  0.967967	  0.992230	  0.989964	  0.975677	     
